src_id,tgt_id,securebert_score,predicted_rel
5.3-2,5.1.1-2,0.9349,EQUIVALENCE
5.3-6A,5.2.5-4.1,0.9348,EQUIVALENCE
5.13-1A,5.1.4-4,0.9348,EQUIVALENCE
5.8-2,5.2.3-2.2,0.9348,EQUIVALENCE
5.11-3,5.2.1-3.1,0.9348,EQUIVALENCE
5.3-5,5.2.4-3,0.9348,EQUIVALENCE
5.5-4,5.1.3-1.1,0.9348,EQUIVALENCE
5.1-2A,5.2.2-2,0.9348,EQUIVALENCE
5.1-2,5.4.2-3,0.9348,EQUIVALENCE
5.3-11,5.3.1-3,0.9348,EQUIVALENCE
5.6-4B,5.2.1-3.1,0.9348,EQUIVALENCE
5.2-1,5.2.5-2,0.9348,EQUIVALENCE
5.3-7,5.1.1-1,0.9348,EQUIVALENCE
5.13-1B,5.1.1-2.1,0.9348,EQUIVALENCE
5.5-6,5.1.2-2,0.9348,EQUIVALENCE
5.3-15B,5.5.1-1,0.9347,EQUIVALENCE
5.3-1,5.2.4-1.1,0.9347,EQUIVALENCE
5.3-16,5.1.3-1.1,0.9347,EQUIVALENCE
5.9-1,5.4.2-2,0.9347,EQUIVALENCE
5.6-4A,5.1.3-2,0.9347,EQUIVALENCE
5.2-2,5.1.1-1,0.9347,EQUIVALENCE
5.11-1,5.2.4-1,0.9347,EQUIVALENCE
5.5-5,5.1.2-5,0.9347,EQUIVALENCE
5.10-1,5.1.4-1,0.9347,EQUIVALENCE
5.6-3,5.2.1-1,0.9347,EQUIVALENCE
5.3-6B,5.1.4-4,0.9347,EQUIVALENCE
5.3-1,5.1.1-2,0.9347,EQUIVALENCE
5.1-3,5.4.2-3,0.9347,EQUIVALENCE
5.1-2,5.4.1-2,0.9347,EQUIVALENCE
5.3-2,5.1.3-4,0.9346,EQUIVALENCE
5.3-6B,5.1.3-1.3,0.9346,EQUIVALENCE
5.1-1,5.2.4-1.2,0.9346,EQUIVALENCE
5.9-3,5.2.3-2.2,0.9346,EQUIVALENCE
5.4-3,5.1.2-1.1,0.9346,EQUIVALENCE
5.6-2,5.2.4-1,0.9346,EQUIVALENCE
5.3-10,5.2.1-4,0.9346,EQUIVALENCE
5.11-1,5.1.2-6,0.9346,EQUIVALENCE
5.3-5,5.2.2-6,0.9346,EQUIVALENCE
5.11-1,5.1.4-3,0.9346,EQUIVALENCE
5.7-2,5.3.1-1,0.9346,EQUIVALENCE
5.3-6A,5.2.5-3,0.9346,EQUIVALENCE
5.2-1,5.5.1-2,0.9346,EQUIVALENCE
5.6-3,5.1.4-4,0.9346,EQUIVALENCE
5.6-9,5.2.1-3,0.9346,EQUIVALENCE
5.3-6A,5.4.2-3,0.9346,EQUIVALENCE
5.9-2,5.4.2-2,0.9346,EQUIVALENCE
5.5-1,5.2.4-1.2,0.9346,EQUIVALENCE
5.3-8,5.1.1-1.1,0.9346,EQUIVALENCE
5.2-2,5.1.2-2,0.9346,EQUIVALENCE
5.3-10,5.1.3-1,0.9345,EQUIVALENCE
5.4-3,5.1.4-2,0.9345,EQUIVALENCE
5.6-5,5.1.3-1.3,0.9345,EQUIVALENCE
5.6-7,5.1.2-6,0.9345,EQUIVALENCE
5.4-4,5.4.2-2,0.9345,EQUIVALENCE
5.1-4,5.4.1-1,0.9345,EQUIVALENCE
5.3-3,5.1.2-2,0.9345,EQUIVALENCE
5.8-3,5.4.1-2,0.9345,EQUIVALENCE
5.6-1,5.2.1-2,0.9345,EQUIVALENCE
5.3-5,5.1.3-2,0.9345,EQUIVALENCE
5.4-1,5.3.1-2.2,0.9345,EQUIVALENCE
5.3-12,5.1.4-3,0.9344,EQUIVALENCE
5.11-3,5.2.3-2.1,0.9344,EQUIVALENCE
5.3-1,5.4.2-1,0.9344,EQUIVALENCE
5.7-2,5.2.2-3,0.9344,EQUIVALENCE
5.3-6B,5.1.3-1.1,0.9344,EQUIVALENCE
5.3-13,5.2.4-1.2,0.9344,EQUIVALENCE
5.3-4A,5.2.1-2,0.9344,EQUIVALENCE
5.9-3,5.2.2-1,0.9344,EQUIVALENCE
5.6-5,5.2.4-1.1,0.9344,EQUIVALENCE
5.1-1,5.1.3-1,0.9344,EQUIVALENCE
5.3-10,5.2.1-2,0.9344,EQUIVALENCE
5.3-16,5.1.2-4,0.9344,EQUIVALENCE
5.5-5,5.1.4-4,0.9344,EQUIVALENCE
5.8-3,5.2.5-4,0.9343,EQUIVALENCE
5.1-3,5.3.1-2.2,0.9343,EQUIVALENCE
5.1-3,5.2.3-1,0.9343,EQUIVALENCE
5.3-6A,5.1.3-1,0.9343,EQUIVALENCE
5.9-2,5.2.5-1,0.9343,EQUIVALENCE
5.3-16,5.4.2-4,0.9343,EQUIVALENCE
5.6-5,5.2.1-4.1,0.9343,EQUIVALENCE
5.5-2,5.2.2-5,0.9343,EQUIVALENCE
5.5-5,5.2.1-3.1,0.9343,EQUIVALENCE
5.13-1A,5.1.1-1,0.9343,EQUIVALENCE
5.9-2,5.2.5-2,0.9343,EQUIVALENCE
5.3-9,5.2.4-1.1,0.9343,EQUIVALENCE
5.4-3,5.2.2-6,0.9343,EQUIVALENCE
5.3-6B,5.1.1-2.2,0.9343,EQUIVALENCE
5.1-5,5.1.4-1,0.9343,EQUIVALENCE
5.4-3,5.3.1-2.1,0.9343,EQUIVALENCE
5.6-4B,5.2.5-2,0.9343,EQUIVALENCE
5.6-8,5.2.2-1,0.9343,EQUIVALENCE
5.5-4,5.2.1-2,0.9343,EQUIVALENCE
5.2-2,5.2.5-2.1,0.9343,EQUIVALENCE
5.8-2,5.1.1-2.1,0.9342,EQUIVALENCE
5.3-1,5.1.3-1.1,0.9342,EQUIVALENCE
5.3-5,5.2.4-1.2,0.9342,EQUIVALENCE
5.4-1,5.2.3-1,0.9342,EQUIVALENCE
5.3-9,5.2.2-6,0.9342,EQUIVALENCE
5.3-5,5.2.1-1,0.9342,EQUIVALENCE
5.1-4,5.4.2-2,0.9342,EQUIVALENCE
5.3-15B,5.1.3-1.2,0.9342,EQUIVALENCE
5.5-8,5.3.1-1,0.9342,EQUIVALENCE
5.8-2,5.1.2-5.1,0.9342,EQUIVALENCE
5.3-13,5.2.1-4,0.9342,EQUIVALENCE
5.8-2,5.1.4-1,0.9342,EQUIVALENCE
5.1-2,5.2.1-3,0.9342,EQUIVALENCE
5.3-4B,5.2.3-4,0.9342,EQUIVALENCE
5.5-7,5.1.2-1,0.9342,EQUIVALENCE
5.3-2,5.1.2-1.1,0.9341,EQUIVALENCE
5.1-1,5.1.2-2,0.9341,EQUIVALENCE
5.6-6,5.2.5-1,0.9341,EQUIVALENCE
5.3-3,5.1.2-7,0.9341,EQUIVALENCE
5.10-1,5.2.2-3,0.9341,EQUIVALENCE
5.6-8,5.1.2-1,0.9341,EQUIVALENCE
5.2-2,5.2.4-2.1,0.9341,EQUIVALENCE
5.6-8,5.3.1-2.2,0.9341,EQUIVALENCE
5.8-1,5.2.1-4,0.9341,EQUIVALENCE
5.6-5,5.3.1-2.2,0.9341,EQUIVALENCE
5.4-4,5.2.4-2,0.9341,EQUIVALENCE
5.5-8,5.1.4-1,0.9341,EQUIVALENCE
5.4-2,5.1.2-2,0.9341,EQUIVALENCE
5.4-4,5.2.1-4,0.9341,EQUIVALENCE
5.3-8,5.2.4-2.1,0.934,EQUIVALENCE
5.8-3,5.4.1-1,0.934,EQUIVALENCE
5.1-4,5.4.1-1.1,0.934,EQUIVALENCE
5.6-7,5.2.5-1,0.934,EQUIVALENCE
5.1-2,5.3.1-2.2,0.934,EQUIVALENCE
5.5-4,5.2.1-3.1,0.934,EQUIVALENCE
5.9-1,5.1.2-1,0.934,EQUIVALENCE
5.8-2,5.2.1-4.2,0.934,EQUIVALENCE
5.3-8,5.4.2-2,0.934,EQUIVALENCE
5.6-4B,5.3.1-3,0.934,EQUIVALENCE
5.1-3,5.2.5-3,0.934,EQUIVALENCE
5.3-7,5.2.5-3,0.934,EQUIVALENCE
5.3-9,5.1.2-1,0.934,EQUIVALENCE
5.10-1,5.2.3-2,0.934,EQUIVALENCE
5.12-3,5.2.3-2.1,0.934,EQUIVALENCE
5.6-1,5.3.1-3,0.934,EQUIVALENCE
5.3-11,5.4.1-1,0.934,EQUIVALENCE
5.5-8,5.4.1-1,0.934,EQUIVALENCE
5.12-2,5.2.3-3,0.934,EQUIVALENCE
5.2-2,5.1.2-5.1,0.934,EQUIVALENCE
5.3-14,5.1.1-1.1,0.9339,EQUIVALENCE
5.5-6,5.1.2-5.1,0.9339,EQUIVALENCE
5.6-6,5.1.2-6,0.9339,EQUIVALENCE
5.3-12,5.4.2-3,0.9339,EQUIVALENCE
5.3-13,5.1.3-1,0.9339,EQUIVALENCE
5.11-2,5.4.2-3,0.9339,EQUIVALENCE
5.4-2,5.1.2-3,0.9339,EQUIVALENCE
5.1-4,5.2.5-3,0.9339,EQUIVALENCE
5.3-4A,5.2.2-4,0.9339,EQUIVALENCE
5.1-4,5.1.3-3,0.9339,EQUIVALENCE
5.3-15B,5.2.4-1.2,0.9339,EQUIVALENCE
5.6-1,5.4.2-4,0.9339,EQUIVALENCE
5.1-2,5.1.2-5,0.9339,EQUIVALENCE
5.4-1,5.1.2-2,0.9339,EQUIVALENCE
5.4-2,5.5.1-1,0.9339,EQUIVALENCE
5.6-2,5.4.1-1.1,0.9339,EQUIVALENCE
5.11-2,5.1.3-1,0.9338,EQUIVALENCE
5.4-4,5.3.1-3,0.9338,EQUIVALENCE
5.5-4,5.1.3-1,0.9338,EQUIVALENCE
5.3-7,5.2.2-4,0.9338,EQUIVALENCE
5.0-1,5.1.2-5.1,0.9338,EQUIVALENCE
5.3-14,5.2.1-4,0.9338,EQUIVALENCE
5.3-16,5.2.4-1.2,0.9338,EQUIVALENCE
5.3-3,5.1.3-1.3,0.9338,EQUIVALENCE
5.9-2,5.1.3-1,0.9338,EQUIVALENCE
5.6-6,5.2.1-2,0.9338,EQUIVALENCE
5.10-1,5.5.1-1,0.9338,EQUIVALENCE
5.6-3,5.1.2-5.1,0.9338,EQUIVALENCE
5.6-5,5.1.1-1.1,0.9338,EQUIVALENCE
5.11-1,5.1.2-1,0.9337,EQUIVALENCE
5.11-1,5.2.5-4,0.9337,EQUIVALENCE
5.1-5,5.2.4-3,0.9337,EQUIVALENCE
5.4-4,5.4.2-3,0.9337,EQUIVALENCE
5.6-5,5.2.4-1,0.9337,EQUIVALENCE
5.3-15B,5.2.5-3,0.9337,EQUIVALENCE
5.3-15B,5.1.4-4,0.9337,EQUIVALENCE
5.4-1,5.2.4-1.2,0.9337,EQUIVALENCE
5.1-2,5.1.2-5.1,0.9337,EQUIVALENCE
5.13-1A,5.2.4-3,0.9337,EQUIVALENCE
5.6-8,5.1.4-2,0.9337,EQUIVALENCE
5.13-1A,5.1.4-2,0.9337,EQUIVALENCE
5.1-2,5.3.1-3,0.9337,EQUIVALENCE
5.3-3,5.4.1-1.1,0.9337,EQUIVALENCE
5.9-2,5.2.3-4,0.9337,EQUIVALENCE
5.6-4B,5.2.5-2.1,0.9337,EQUIVALENCE
5.5-8,5.3.1-2.2,0.9337,EQUIVALENCE
5.6-5,5.2.1-2,0.9337,EQUIVALENCE
5.12-3,5.4.2-3,0.9337,EQUIVALENCE
5.3-10,5.2.5-4.1,0.9337,EQUIVALENCE
5.4-1,5.1.3-1.1,0.9336,EQUIVALENCE
5.3-6B,5.1.4-5,0.9336,EQUIVALENCE
5.12-3,5.2.3-2.2,0.9336,EQUIVALENCE
5.6-1,5.1.3-1,0.9336,EQUIVALENCE
5.3-5,5.2.3-1,0.9336,EQUIVALENCE
5.3-6A,5.2.3-2.1,0.9336,EQUIVALENCE
5.3-9,5.1.4-1,0.9336,EQUIVALENCE
5.5-2,5.2.4-2.1,0.9336,EQUIVALENCE
5.9-2,5.4.2-1,0.9336,EQUIVALENCE
5.12-3,5.1.3-1,0.9336,EQUIVALENCE
5.9-1,5.3.1-3,0.9336,EQUIVALENCE
5.3-11,5.1.2-4,0.9336,EQUIVALENCE
5.3-16,5.2.4-1.1,0.9335,EQUIVALENCE
5.3-7,5.2.1-3,0.9335,EQUIVALENCE
5.3-6A,5.1.2-1.1,0.9335,EQUIVALENCE
5.1-5,5.1.4-4,0.9335,EQUIVALENCE
5.3-8,5.1.2-2,0.9335,EQUIVALENCE
5.2-3,5.2.5-4.1,0.9335,EQUIVALENCE
5.4-1,5.1.3-1.2,0.9335,EQUIVALENCE
5.5-1,5.1.1-2.1,0.9335,EQUIVALENCE
5.5-4,5.2.2-3,0.9335,EQUIVALENCE
5.3-6A,5.2.4-3,0.9335,EQUIVALENCE
5.3-9,5.1.1-2.1,0.9335,EQUIVALENCE
5.3-14,5.5.1-1,0.9335,EQUIVALENCE
5.11-3,5.2.5-4.1,0.9335,EQUIVALENCE
5.3-11,5.2.4-2,0.9335,EQUIVALENCE
5.8-3,5.1.4-4,0.9335,EQUIVALENCE
5.3-15B,5.2.2-6,0.9335,EQUIVALENCE
5.3-7,5.4.1-1,0.9335,EQUIVALENCE
5.5-5,5.2.4-2.1,0.9335,EQUIVALENCE
5.2-2,5.1.4-1,0.9334,EQUIVALENCE
5.5-1,5.1.1-1.1,0.9334,EQUIVALENCE
5.3-13,5.2.2-6,0.9334,EQUIVALENCE
5.12-3,5.4.1-1,0.9334,EQUIVALENCE
5.6-5,5.4.2-3,0.9334,EQUIVALENCE
5.6-3,5.2.2-1,0.9334,EQUIVALENCE
5.3-7,5.2.5-4.1,0.9334,EQUIVALENCE
5.4-4,5.1.2-5.1,0.9334,EQUIVALENCE
5.8-3,5.2.1-4.2,0.9334,EQUIVALENCE
5.3-15B,5.2.4-3,0.9334,EQUIVALENCE
5.1-1,5.1.3-4,0.9334,EQUIVALENCE
5.6-8,5.1.4-4,0.9334,EQUIVALENCE
5.6-2,5.4.1-1,0.9334,EQUIVALENCE
5.11-2,5.4.1-1.1,0.9334,EQUIVALENCE
5.3-10,5.4.1-2,0.9333,EQUIVALENCE
5.12-3,5.1.4-1,0.9333,EQUIVALENCE
5.9-2,5.1.3-1.1,0.9333,EQUIVALENCE
5.3-16,5.2.4-2.1,0.9333,EQUIVALENCE
5.3-12,5.2.5-4,0.9333,EQUIVALENCE
5.3-15A,5.2.2-6,0.9333,EQUIVALENCE
5.13-1A,5.1.2-5.1,0.9333,EQUIVALENCE
5.1-3,5.2.1-3,0.9333,EQUIVALENCE
5.0-1,5.2.2-5,0.9333,EQUIVALENCE
5.4-3,5.1.2-2,0.9333,EQUIVALENCE
5.4-3,5.1.2-4,0.9333,EQUIVALENCE
5.8-1,5.2.2-2,0.9333,EQUIVALENCE
5.2-1,5.1.3-1.1,0.9332,EQUIVALENCE
5.3-16,5.2.5-4.1,0.9332,EQUIVALENCE
5.5-8,5.1.2-1.1,0.9332,EQUIVALENCE
5.3-15B,5.2.4-1,0.9332,EQUIVALENCE
5.6-4B,5.2.2-2,0.9332,EQUIVALENCE
5.6-5,5.1.2-1.1,0.9332,EQUIVALENCE
5.11-4,5.4.1-2,0.9332,EQUIVALENCE
5.9-1,5.1.4-2,0.9332,EQUIVALENCE
5.12-3,5.2.5-4,0.9332,EQUIVALENCE
5.3-14,5.1.4-2,0.9332,EQUIVALENCE
5.1-5,5.2.1-3,0.9332,EQUIVALENCE
5.3-7,5.2.4-1.1,0.9332,EQUIVALENCE
5.6-1,5.2.5-4.1,0.9332,EQUIVALENCE
5.3-10,5.1.2-2,0.9331,EQUIVALENCE
5.1-2A,5.2.4-1.1,0.9331,EQUIVALENCE
5.4-1,5.4.2-4,0.9331,EQUIVALENCE
5.4-3,5.2.3-2.1,0.9331,EQUIVALENCE
5.3-7,5.3.1-3,0.9331,EQUIVALENCE
5.10-1,5.4.1-1.1,0.9331,EQUIVALENCE
5.1-5,5.4.2-2,0.9331,EQUIVALENCE
5.3-15A,5.1.2-6,0.9331,EQUIVALENCE
5.5-4,5.3.1-3,0.9331,EQUIVALENCE
5.3-12,5.2.3-4,0.9331,EQUIVALENCE
5.3-12,5.2.2-3,0.9331,EQUIVALENCE
5.5-8,5.1.3-2,0.9331,EQUIVALENCE
5.11-3,5.4.2-1,0.9331,EQUIVALENCE
5.7-2,5.2.3-2,0.9331,EQUIVALENCE
5.1-2,5.2.4-3,0.9331,EQUIVALENCE
5.10-1,5.1.2-1,0.9331,EQUIVALENCE
5.1-4,5.2.4-3,0.9331,EQUIVALENCE
5.11-4,5.2.2-3,0.9331,EQUIVALENCE
5.12-1,5.4.1-1,0.9331,EQUIVALENCE
5.5-7,5.2.5-4,0.9331,EQUIVALENCE
5.10-1,5.1.3-1.1,0.9331,EQUIVALENCE
5.8-1,5.1.4-3,0.9331,EQUIVALENCE
5.6-4B,5.2.1-2,0.933,EQUIVALENCE
5.6-3,5.2.2-4,0.933,EQUIVALENCE
5.1-4,5.2.1-3.1,0.933,EQUIVALENCE
5.3-15A,5.1.2-2,0.933,EQUIVALENCE
5.12-1,5.2.3-4,0.933,EQUIVALENCE
5.11-2,5.1.3-3,0.933,EQUIVALENCE
5.9-2,5.1.2-1,0.933,EQUIVALENCE
5.4-1,5.3.1-2,0.933,EQUIVALENCE
5.6-4B,5.2.4-1,0.933,EQUIVALENCE
5.2-2,5.2.2-4,0.933,EQUIVALENCE
5.11-2,5.4.2-4,0.933,EQUIVALENCE
5.9-1,5.1.3-1.1,0.9329,EQUIVALENCE
5.11-2,5.1.2-5.1,0.9329,EQUIVALENCE
5.4-2,5.1.3-4,0.9329,EQUIVALENCE
5.13-1A,5.2.1-1,0.9329,EQUIVALENCE
5.3-12,5.4.2-1,0.9329,EQUIVALENCE
5.3-6A,5.2.4-1.2,0.9329,EQUIVALENCE
5.4-1,5.4.1-1.1,0.9329,EQUIVALENCE
5.3-11,5.2.2-2,0.9329,EQUIVALENCE
5.7-1,5.1.3-1.1,0.9328,EQUIVALENCE
5.6-7,5.4.1-2,0.9328,EQUIVALENCE
5.1-2A,5.4.2-4,0.9328,EQUIVALENCE
5.9-3,5.5.1-1,0.9328,EQUIVALENCE
5.3-15B,5.4.1-1,0.9328,EQUIVALENCE
5.4-1,5.5.1-1,0.9328,EQUIVALENCE
5.6-1,5.4.1-1.1,0.9328,EQUIVALENCE
5.5-6,5.5.1-1,0.9328,EQUIVALENCE
5.5-5,5.2.1-1,0.9328,EQUIVALENCE
5.1-5,5.2.1-4,0.9328,EQUIVALENCE
5.5-1,5.1.4-4,0.9328,EQUIVALENCE
5.6-4A,5.2.2-2,0.9328,EQUIVALENCE
5.8-1,5.4.1-1.1,0.9328,EQUIVALENCE
5.3-10,5.4.2-1,0.9328,EQUIVALENCE
5.12-1,5.2.2-4,0.9328,EQUIVALENCE
5.12-3,5.4.2-1,0.9327,EQUIVALENCE
5.6-7,5.4.2-3,0.9327,EQUIVALENCE
5.3-12,5.5.1-2,0.9327,EQUIVALENCE
5.6-2,5.4.1-2,0.9327,EQUIVALENCE
5.6-5,5.2.5-3,0.9327,EQUIVALENCE
5.5-6,5.2.3-1,0.9327,EQUIVALENCE
5.3-1,5.2.3-4,0.9327,EQUIVALENCE
5.5-4,5.2.5-4,0.9327,EQUIVALENCE
5.3-16,5.2.3-2.2,0.9327,EQUIVALENCE
5.3-6A,5.1.3-1.2,0.9327,EQUIVALENCE
5.3-13,5.2.5-4.1,0.9327,EQUIVALENCE
5.3-11,5.2.1-3.1,0.9327,EQUIVALENCE
5.9-2,5.4.1-2,0.9327,EQUIVALENCE
5.9-2,5.2.3-2.2,0.9327,EQUIVALENCE
5.3-14,5.2.2-6,0.9327,EQUIVALENCE
5.3-4A,5.2.3-4,0.9327,EQUIVALENCE
5.10-1,5.2.2-1,0.9326,EQUIVALENCE
5.11-4,5.2.2-1,0.9326,EQUIVALENCE
5.3-2,5.3.1-2.2,0.9326,EQUIVALENCE
5.5-5,5.2.3-3,0.9326,EQUIVALENCE
5.3-15A,5.2.4-2,0.9326,EQUIVALENCE
5.8-3,5.1.2-5.1,0.9326,EQUIVALENCE
5.1-3,5.1.4-1,0.9326,EQUIVALENCE
5.2-2,5.2.1-3.1,0.9326,EQUIVALENCE
5.6-4B,5.2.5-4,0.9325,EQUIVALENCE
5.3-15A,5.4.2-2,0.9325,EQUIVALENCE
5.2-3,5.2.2-6,0.9325,EQUIVALENCE
5.3-7,5.4.1-2,0.9325,EQUIVALENCE
5.3-2,5.5.1-1,0.9325,EQUIVALENCE
5.3-4A,5.2.2-6,0.9325,EQUIVALENCE
5.6-6,5.2.2-3,0.9325,EQUIVALENCE
5.8-3,5.1.1-1,0.9325,EQUIVALENCE
5.4-3,5.2.5-1,0.9325,EQUIVALENCE
5.3-2,5.2.4-1.2,0.9325,EQUIVALENCE
5.9-3,5.1.3-3,0.9325,EQUIVALENCE
5.6-6,5.4.2-3,0.9325,EQUIVALENCE
5.3-15A,5.2.3-3,0.9325,EQUIVALENCE
5.3-10,5.2.1-1,0.9325,EQUIVALENCE
5.3-9,5.1.4-3,0.9325,EQUIVALENCE
5.8-2,5.2.3-1,0.9325,EQUIVALENCE
5.3-11,5.1.3-1.2,0.9325,EQUIVALENCE
5.11-1,5.2.4-2.1,0.9324,EQUIVALENCE
5.8-3,5.4.2-1,0.9324,EQUIVALENCE
5.11-1,5.2.4-1.2,0.9324,EQUIVALENCE
5.3-6B,5.1.3-3,0.9324,EQUIVALENCE
5.3-15A,5.2.4-1,0.9324,EQUIVALENCE
5.7-1,5.4.1-2,0.9324,EQUIVALENCE
5.11-2,5.1.4-2,0.9324,EQUIVALENCE
5.9-1,5.3.1-1,0.9324,EQUIVALENCE
5.3-16,5.2.4-1,0.9324,EQUIVALENCE
5.5-7,5.1.1-2,0.9324,EQUIVALENCE
5.9-3,5.1.4-4,0.9324,EQUIVALENCE
5.6-3,5.2.1-4.2,0.9324,EQUIVALENCE
5.3-1,5.3.1-1,0.9323,EQUIVALENCE
5.3-15B,5.1.4-3,0.9323,EQUIVALENCE
5.12-2,5.2.2-4,0.9323,EQUIVALENCE
5.0-1,5.4.1-2,0.9323,EQUIVALENCE
5.11-1,5.1.4-1,0.9323,EQUIVALENCE
5.4-1,5.2.3-2,0.9323,EQUIVALENCE
5.6-8,5.2.1-4.2,0.9323,EQUIVALENCE
5.3-15A,5.2.4-1.2,0.9323,EQUIVALENCE
5.3-4B,5.1.1-2.1,0.9323,EQUIVALENCE
5.12-1,5.1.3-1.3,0.9323,EQUIVALENCE
5.6-7,5.3.1-2.2,0.9323,EQUIVALENCE
5.5-6,5.2.1-3,0.9322,EQUIVALENCE
5.8-1,5.2.3-2,0.9322,EQUIVALENCE
5.6-9,5.1.3-1.3,0.9322,EQUIVALENCE
5.6-8,5.4.1-2,0.9322,EQUIVALENCE
5.6-6,5.2.5-3,0.9322,EQUIVALENCE
5.1-1,5.2.4-3,0.9322,EQUIVALENCE
5.6-8,5.2.4-1.2,0.9322,EQUIVALENCE
5.3-16,5.5.1-1,0.9322,EQUIVALENCE
5.11-1,5.1.2-1.1,0.9322,EQUIVALENCE
5.3-12,5.4.1-1.1,0.9322,EQUIVALENCE
5.3-10,5.1.3-4,0.9322,EQUIVALENCE
5.3-13,5.2.3-2.1,0.9322,EQUIVALENCE
5.5-7,5.2.3-2.1,0.9322,EQUIVALENCE
5.3-12,5.5.1-1,0.9322,EQUIVALENCE
5.3-6A,5.1.1-2.1,0.9322,EQUIVALENCE
5.6-4A,5.2.3-2,0.9322,EQUIVALENCE
5.11-1,5.2.3-2.1,0.9322,EQUIVALENCE
5.6-2,5.4.2-1,0.9322,EQUIVALENCE
5.5-8,5.1.2-5,0.9322,EQUIVALENCE
5.3-4B,5.1.3-1.3,0.9322,EQUIVALENCE
5.3-15A,5.2.4-2.1,0.9322,EQUIVALENCE
5.12-2,5.5.1-2,0.9321,EQUIVALENCE
5.3-5,5.2.1-3,0.9321,EQUIVALENCE
5.11-4,5.1.2-5.1,0.9321,EQUIVALENCE
5.13-1A,5.2.2-6,0.9321,EQUIVALENCE
5.3-12,5.2.1-2,0.9321,EQUIVALENCE
5.4-1,5.4.2-1,0.9321,EQUIVALENCE
5.1-1,5.3.1-2.2,0.9321,EQUIVALENCE
5.6-2,5.2.3-4,0.9321,EQUIVALENCE
5.6-7,5.2.1-4.1,0.9321,EQUIVALENCE
5.3-7,5.2.1-4,0.9321,EQUIVALENCE
5.5-6,5.2.5-2.1,0.9321,EQUIVALENCE
5.3-11,5.4.1-1.1,0.9321,EQUIVALENCE
5.1-3,5.2.4-3,0.9321,EQUIVALENCE
5.7-2,5.2.1-4,0.932,EQUIVALENCE
5.4-3,5.1.2-3,0.932,EQUIVALENCE
5.5-2,5.2.1-4.2,0.932,EQUIVALENCE
5.2-2,5.2.3-1,0.932,EQUIVALENCE
5.5-4,5.3.1-1,0.932,EQUIVALENCE
5.11-2,5.1.3-4,0.932,EQUIVALENCE
5.9-1,5.2.4-1,0.932,EQUIVALENCE
5.5-7,5.1.3-1.1,0.932,EQUIVALENCE
5.5-6,5.2.2-6,0.932,EQUIVALENCE
5.3-12,5.2.1-4,0.932,EQUIVALENCE
5.5-1,5.1.2-5.1,0.932,EQUIVALENCE
5.3-1,5.2.1-3.1,0.932,EQUIVALENCE
5.12-3,5.2.3-4,0.932,EQUIVALENCE
5.5-7,5.1.2-4,0.932,EQUIVALENCE
5.3-4A,5.2.4-1,0.932,EQUIVALENCE
5.1-5,5.2.4-2.1,0.932,EQUIVALENCE
5.12-3,5.1.2-2,0.932,EQUIVALENCE
5.3-6A,5.2.2-3,0.932,EQUIVALENCE
5.3-2,5.2.4-1,0.932,EQUIVALENCE
5.7-2,5.2.4-2,0.932,EQUIVALENCE
5.5-1,5.1.2-7,0.932,EQUIVALENCE
5.3-15B,5.2.3-1,0.9319,EQUIVALENCE
5.5-7,5.1.2-1.1,0.9319,EQUIVALENCE
5.2-3,5.1.2-1.1,0.9319,EQUIVALENCE
5.3-6B,5.4.1-3,0.9319,EQUIVALENCE
5.5-7,5.1.4-3,0.9319,EQUIVALENCE
5.11-3,5.1.4-3,0.9319,EQUIVALENCE
5.9-3,5.2.1-3.1,0.9319,EQUIVALENCE
5.1-5,5.4.2-3,0.9319,EQUIVALENCE
5.3-11,5.2.1-2,0.9319,EQUIVALENCE
5.3-2,5.1.4-4,0.9319,EQUIVALENCE
5.9-2,5.2.4-1.2,0.9319,EQUIVALENCE
5.8-1,5.2.1-4.1,0.9319,EQUIVALENCE
5.12-1,5.2.1-3,0.9319,EQUIVALENCE
5.6-4B,5.2.5-1,0.9319,EQUIVALENCE
5.6-3,5.1.1-2.1,0.9319,EQUIVALENCE
5.1-2A,5.2.5-1,0.9319,EQUIVALENCE
5.3-4B,5.1.2-5.1,0.9319,EQUIVALENCE
5.4-2,5.3.1-2,0.9319,EQUIVALENCE
5.3-5,5.3.1-1,0.9319,EQUIVALENCE
5.4-3,5.2.4-1,0.9319,EQUIVALENCE
5.5-8,5.2.1-4,0.9319,EQUIVALENCE
5.13-1A,5.1.2-5,0.9319,EQUIVALENCE
5.11-1,5.2.5-3,0.9319,EQUIVALENCE
5.9-1,5.1.4-3,0.9319,EQUIVALENCE
5.1-1,5.4.2-4,0.9319,EQUIVALENCE
5.3-16,5.1.3-2,0.9319,EQUIVALENCE
5.3-16,5.1.4-1,0.9319,EQUIVALENCE
5.3-7,5.5.1-1,0.9319,EQUIVALENCE
5.9-2,5.1.4-4,0.9319,EQUIVALENCE
5.1-2,5.2.2-1,0.9319,EQUIVALENCE
5.3-3,5.2.1-3.1,0.9318,EQUIVALENCE
5.6-6,5.1.4-1,0.9318,EQUIVALENCE
5.1-2A,5.3.1-2,0.9318,EQUIVALENCE
5.3-7,5.2.2-6,0.9318,EQUIVALENCE
5.4-3,5.1.4-1,0.9318,EQUIVALENCE
5.5-8,5.2.5-4,0.9318,EQUIVALENCE
