src_id,tgt_id,cysecbert_score,predicted_rel
5.6-8,5.4.2-2,0.8441,OVERLAP
5.9-3,5.4.2-4,0.8441,OVERLAP
5.12-3,5.4.2-2,0.8441,OVERLAP
5.5-2,5.2.3-1,0.8441,OVERLAP
5.13-1B,5.1.4-4,0.8441,OVERLAP
5.12-1,5.1.3-1.3,0.844,OVERLAP
5.8-3,5.2.2-6,0.844,OVERLAP
5.13-1B,5.3.1-3,0.844,OVERLAP
5.10-1,5.1.2-2,0.844,OVERLAP
5.3-6A,5.1.1-2.2,0.844,OVERLAP
5.3-7,5.2.4-1,0.844,OVERLAP
5.11-1,5.2.1-1,0.844,OVERLAP
5.5-1,5.1.2-1.1,0.844,OVERLAP
5.6-5,5.2.2-1,0.8439,OVERLAP
5.5-6,5.2.2-3,0.8439,OVERLAP
5.6-4A,5.4.1-3,0.8439,OVERLAP
5.5-5,5.5.1-2,0.8439,OVERLAP
5.13-1A,5.2.4-1.1,0.8438,OVERLAP
5.8-1,5.1.2-5.1,0.8438,OVERLAP
5.8-3,5.2.2-1,0.8438,OVERLAP
5.0-1,5.2.5-2.1,0.8438,OVERLAP
5.3-6A,5.1.4-2,0.8438,OVERLAP
5.3-5,5.1.2-5.1,0.8438,OVERLAP
5.12-2,5.1.3-1,0.8438,OVERLAP
5.3-11,5.4.2-2,0.8438,OVERLAP
5.3-10,5.4.2-4,0.8437,OVERLAP
5.1-1,5.2.3-4,0.8437,OVERLAP
5.13-1A,5.2.3-4,0.8437,OVERLAP
5.6-1,5.2.2-1,0.8437,OVERLAP
5.3-5,5.1.2-5,0.8437,OVERLAP
5.5-5,5.2.5-3,0.8437,OVERLAP
5.1-5,5.4.1-2,0.8437,OVERLAP
5.9-3,5.2.1-4.1,0.8437,OVERLAP
5.3-15B,5.2.5-3,0.8437,OVERLAP
5.1-3,5.2.4-2.1,0.8437,OVERLAP
5.1-5,5.3.1-1,0.8436,OVERLAP
5.9-1,5.3.1-2,0.8436,OVERLAP
5.9-1,5.1.2-2,0.8436,OVERLAP
5.5-7,5.1.2-1.1,0.8436,OVERLAP
5.3-16,5.2.5-1,0.8436,OVERLAP
5.3-6A,5.2.5-1,0.8436,OVERLAP
5.9-2,5.2.3-4,0.8436,OVERLAP
5.3-3,5.2.4-1.2,0.8436,OVERLAP
5.13-1A,5.2.1-4,0.8436,OVERLAP
5.1-1,5.1.3-1.1,0.8436,OVERLAP
5.3-10,5.2.5-1,0.8436,OVERLAP
5.13-1A,5.1.4-4,0.8436,OVERLAP
5.3-15B,5.3.1-2,0.8435,OVERLAP
5.1-1,5.2.4-2,0.8435,OVERLAP
5.9-3,5.1.4-1,0.8435,OVERLAP
5.3-7,5.2.2-3,0.8435,OVERLAP
5.1-2,5.2.4-1.2,0.8435,OVERLAP
5.6-4B,5.1.2-6,0.8435,OVERLAP
5.3-16,5.2.1-4.1,0.8435,OVERLAP
5.3-12,5.2.3-2,0.8435,OVERLAP
5.11-1,5.2.5-1,0.8435,OVERLAP
5.9-2,5.2.1-3,0.8435,OVERLAP
5.2-2,5.3.1-2.2,0.8434,OVERLAP
5.4-4,5.4.2-1,0.8434,OVERLAP
5.3-8,5.2.2-6,0.8434,OVERLAP
5.3-3,5.1.1-2,0.8434,OVERLAP
5.3-1,5.2.4-1,0.8434,OVERLAP
5.10-1,5.1.1-2.2,0.8434,OVERLAP
5.3-15A,5.2.4-3,0.8433,OVERLAP
5.3-15B,5.1.2-1.1,0.8433,OVERLAP
5.6-6,5.1.3-4,0.8433,OVERLAP
5.3-6A,5.2.2-1,0.8433,OVERLAP
5.12-1,5.2.3-2,0.8433,OVERLAP
5.1-5,5.4.2-3,0.8432,OVERLAP
5.3-15B,5.1.2-6,0.8432,OVERLAP
5.3-6A,5.1.3-1.2,0.8432,OVERLAP
5.12-1,5.4.2-2,0.8432,OVERLAP
5.7-1,5.1.4-1,0.8432,OVERLAP
5.1-5,5.4.1-1.1,0.8432,OVERLAP
5.6-1,5.4.1-3,0.8432,OVERLAP
5.11-1,5.3.1-3,0.8432,OVERLAP
5.13-1A,5.3.1-3,0.8432,OVERLAP
5.4-3,5.1.2-3,0.8432,OVERLAP
5.9-1,5.2.1-3,0.8431,OVERLAP
5.3-15A,5.1.4-2,0.8431,OVERLAP
5.6-5,5.2.1-3,0.8431,OVERLAP
5.1-5,5.2.1-2,0.8431,OVERLAP
5.6-8,5.1.2-3,0.8431,OVERLAP
5.12-2,5.4.2-2,0.8431,OVERLAP
5.5-5,5.4.2-3,0.8431,OVERLAP
5.12-1,5.2.5-1,0.8431,OVERLAP
5.3-11,5.2.5-4,0.8431,OVERLAP
5.6-5,5.2.1-2,0.8431,OVERLAP
5.11-4,5.2.1-1,0.8431,OVERLAP
5.8-1,5.1.3-1.2,0.8431,OVERLAP
5.3-10,5.2.5-4,0.843,OVERLAP
5.3-1,5.1.3-1.2,0.843,OVERLAP
5.11-1,5.2.5-4,0.843,OVERLAP
5.11-1,5.4.1-1,0.843,OVERLAP
5.5-8,5.4.2-3,0.843,OVERLAP
5.9-2,5.2.5-1,0.843,OVERLAP
5.13-1B,5.1.4-1,0.843,OVERLAP
5.2-1,5.1.4-4,0.843,OVERLAP
5.5-4,5.5.1-1,0.8429,OVERLAP
5.1-2,5.4.1-1.1,0.8429,OVERLAP
5.11-2,5.2.5-2.1,0.8429,OVERLAP
5.8-2,5.4.2-4,0.8429,OVERLAP
5.1-4,5.1.3-2,0.8429,OVERLAP
5.1-5,5.1.4-5,0.8429,OVERLAP
5.3-5,5.1.1-2.2,0.8428,OVERLAP
5.8-3,5.2.5-4.1,0.8428,OVERLAP
5.7-2,5.1.1-2.2,0.8428,OVERLAP
5.3-3,5.1.4-4,0.8428,OVERLAP
5.7-2,5.4.1-3,0.8428,OVERLAP
5.3-5,5.2.1-3,0.8428,OVERLAP
5.1-1,5.1.2-7,0.8428,OVERLAP
5.3-1,5.1.3-1.1,0.8428,OVERLAP
5.3-11,5.5.1-2,0.8427,OVERLAP
5.11-2,5.2.1-4.2,0.8427,OVERLAP
5.6-1,5.1.4-5,0.8427,OVERLAP
5.3-6A,5.1.2-5.1,0.8427,OVERLAP
5.6-8,5.1.1-2.2,0.8427,OVERLAP
5.1-1,5.2.1-4,0.8426,OVERLAP
5.3-9,5.4.2-2,0.8426,OVERLAP
5.4-2,5.1.2-1,0.8426,OVERLAP
5.7-1,5.2.5-3,0.8426,OVERLAP
5.3-15A,5.2.2-3,0.8426,OVERLAP
5.5-4,5.1.3-1.1,0.8426,OVERLAP
5.3-11,5.1.1-2.1,0.8426,OVERLAP
5.9-3,5.1.4-5,0.8425,OVERLAP
5.3-8,5.2.5-2.1,0.8425,OVERLAP
5.11-1,5.1.2-4,0.8425,OVERLAP
5.3-13,5.2.5-2,0.8425,OVERLAP
5.9-3,5.2.3-4,0.8425,OVERLAP
5.9-1,5.2.1-4.2,0.8425,OVERLAP
5.1-3,5.4.2-3,0.8425,OVERLAP
5.3-10,5.2.2-1,0.8425,OVERLAP
5.3-15A,5.2.3-2.1,0.8425,OVERLAP
5.6-4A,5.2.2-6,0.8424,OVERLAP
5.3-2,5.1.4-1,0.8424,OVERLAP
5.4-4,5.3.1-2.2,0.8424,OVERLAP
5.1-2A,5.1.4-2,0.8423,OVERLAP
5.13-1A,5.1.1-2,0.8423,OVERLAP
5.11-4,5.1.4-3,0.8423,OVERLAP
5.2-3,5.2.5-2,0.8422,OVERLAP
5.5-4,5.2.3-2,0.8422,OVERLAP
5.5-5,5.4.1-1.1,0.8422,OVERLAP
5.5-7,5.1.4-3,0.8421,OVERLAP
5.3-15B,5.2.5-2.1,0.8421,OVERLAP
5.8-3,5.4.2-3,0.8421,OVERLAP
5.3-5,5.1.1-2,0.8421,OVERLAP
5.9-1,5.4.1-2,0.8421,OVERLAP
5.6-4A,5.1.4-1,0.8421,OVERLAP
5.4-2,5.2.4-3,0.8421,OVERLAP
5.3-1,5.2.2-2,0.8421,OVERLAP
5.1-3,5.1.4-4,0.842,OVERLAP
5.10-1,5.2.2-1,0.842,OVERLAP
5.1-5,5.2.5-1,0.842,OVERLAP
5.5-8,5.1.4-5,0.842,OVERLAP
5.11-1,5.2.3-1,0.842,OVERLAP
5.2-1,5.5.1-2,0.8419,OVERLAP
5.8-3,5.1.2-2,0.8419,OVERLAP
5.6-4A,5.4.2-2,0.8419,OVERLAP
5.3-1,5.4.1-2,0.8419,OVERLAP
5.8-3,5.2.4-1.1,0.8419,OVERLAP
5.3-10,5.1.3-1,0.8419,OVERLAP
5.5-7,5.2.5-1,0.8419,OVERLAP
5.1-2,5.2.1-4.2,0.8418,OVERLAP
5.3-1,5.2.5-2.1,0.8418,OVERLAP
5.13-1B,5.1.1-2.2,0.8418,OVERLAP
5.6-7,5.1.1-2.2,0.8418,OVERLAP
5.3-10,5.1.1-2.1,0.8417,OVERLAP
5.3-15A,5.2.5-2,0.8417,OVERLAP
5.3-3,5.1.2-5,0.8417,OVERLAP
5.6-6,5.1.3-1.1,0.8417,OVERLAP
5.12-1,5.1.2-5.1,0.8416,OVERLAP
5.4-2,5.4.1-2,0.8416,OVERLAP
5.3-15A,5.2.5-2.1,0.8416,OVERLAP
5.3-2,5.2.1-4.1,0.8416,OVERLAP
5.4-3,5.2.5-1,0.8416,OVERLAP
5.5-2,5.2.3-2.2,0.8416,OVERLAP
5.3-12,5.1.2-5,0.8415,OVERLAP
5.3-15A,5.1.4-3,0.8415,OVERLAP
5.3-14,5.1.3-1.3,0.8415,OVERLAP
5.1-3,5.4.1-3,0.8415,OVERLAP
5.3-1,5.4.1-1.1,0.8415,OVERLAP
5.8-1,5.2.1-1,0.8415,OVERLAP
5.3-10,5.2.3-2.1,0.8415,OVERLAP
5.8-2,5.1.3-1.2,0.8415,OVERLAP
5.5-1,5.2.5-4,0.8415,OVERLAP
5.3-16,5.1.2-3,0.8415,OVERLAP
5.3-7,5.1.2-1.1,0.8414,OVERLAP
5.6-4A,5.1.4-5,0.8414,OVERLAP
5.3-7,5.2.4-1.2,0.8414,OVERLAP
5.3-10,5.2.1-4,0.8414,OVERLAP
5.2-1,5.4.1-3,0.8414,OVERLAP
5.3-12,5.2.5-4,0.8414,OVERLAP
5.5-7,5.4.1-1.1,0.8413,OVERLAP
5.1-4,5.2.4-2.1,0.8413,OVERLAP
5.12-1,5.2.1-4.2,0.8413,OVERLAP
5.3-6A,5.1.3-1,0.8413,OVERLAP
5.3-12,5.1.4-3,0.8413,OVERLAP
5.3-6A,5.2.5-2.1,0.8412,OVERLAP
5.6-7,5.1.4-4,0.8412,OVERLAP
5.4-2,5.4.2-4,0.8412,OVERLAP
5.9-1,5.3.1-1,0.8412,OVERLAP
5.11-4,5.2.1-3,0.8412,OVERLAP
5.5-8,5.2.5-2.1,0.8412,OVERLAP
5.11-3,5.2.2-2,0.8411,OVERLAP
5.6-7,5.1.2-5,0.8411,OVERLAP
5.5-8,5.2.5-3,0.8411,OVERLAP
5.1-3,5.2.4-1.2,0.8411,OVERLAP
5.11-1,5.2.3-2,0.8411,OVERLAP
5.9-2,5.3.1-1,0.8411,OVERLAP
5.9-1,5.2.2-3,0.841,OVERLAP
5.1-2,5.1.1-2.2,0.841,OVERLAP
5.3-11,5.1.3-1,0.841,OVERLAP
5.8-2,5.1.1-1,0.841,OVERLAP
5.6-1,5.1.1-2.1,0.841,OVERLAP
5.3-11,5.1.1-1,0.8409,OVERLAP
5.3-1,5.2.1-4.2,0.8409,OVERLAP
5.6-4A,5.3.1-2.2,0.8409,OVERLAP
5.6-5,5.4.1-3,0.8408,OVERLAP
5.1-5,5.2.5-3,0.8408,OVERLAP
5.1-2A,5.2.4-2,0.8408,OVERLAP
5.12-2,5.2.1-1,0.8408,OVERLAP
5.3-10,5.1.4-2,0.8408,OVERLAP
5.3-7,5.4.1-1.1,0.8408,OVERLAP
5.3-6A,5.1.2-1,0.8408,OVERLAP
5.11-3,5.2.2-1,0.8408,OVERLAP
5.8-3,5.1.3-1.3,0.8408,OVERLAP
5.7-2,5.2.2-6,0.8408,OVERLAP
5.11-2,5.1.2-5.1,0.8408,OVERLAP
5.5-8,5.2.1-1,0.8408,OVERLAP
5.12-1,5.1.1-1.1,0.8407,OVERLAP
5.9-1,5.4.1-1.1,0.8407,OVERLAP
5.6-3,5.1.3-1,0.8407,OVERLAP
5.3-11,5.2.1-4.2,0.8406,OVERLAP
5.6-8,5.1.3-1.1,0.8406,OVERLAP
5.9-1,5.2.1-4.1,0.8406,OVERLAP
5.6-9,5.1.1-1,0.8406,OVERLAP
5.12-2,5.1.3-3,0.8406,OVERLAP
5.6-4A,5.4.1-1.1,0.8406,OVERLAP
5.8-2,5.4.1-1.1,0.8406,OVERLAP
5.10-1,5.4.1-3,0.8406,OVERLAP
5.6-6,5.2.5-4,0.8406,OVERLAP
5.1-4,5.2.5-3,0.8405,OVERLAP
5.5-7,5.1.1-2.2,0.8405,OVERLAP
5.8-3,5.4.1-3,0.8405,OVERLAP
5.7-1,5.2.5-4.1,0.8405,OVERLAP
5.8-1,5.4.1-2,0.8405,OVERLAP
5.8-3,5.4.1-2,0.8405,OVERLAP
5.3-9,5.2.1-2,0.8405,OVERLAP
5.9-3,5.1.1-2,0.8405,OVERLAP
5.3-14,5.2.3-2.2,0.8405,OVERLAP
5.2-3,5.2.5-4,0.8405,OVERLAP
5.10-1,5.1.3-3,0.8405,OVERLAP
5.9-1,5.2.5-4.1,0.8405,OVERLAP
5.8-3,5.5.1-2,0.8405,OVERLAP
5.11-1,5.2.5-3,0.8405,OVERLAP
5.8-2,5.2.1-4.2,0.8405,OVERLAP
5.5-7,5.2.5-4,0.8404,OVERLAP
5.3-10,5.1.2-2,0.8404,OVERLAP
5.3-9,5.2.5-2,0.8404,OVERLAP
5.5-7,5.1.2-7,0.8404,OVERLAP
5.11-3,5.2.3-2,0.8404,OVERLAP
5.8-2,5.2.4-2,0.8404,OVERLAP
5.1-5,5.5.1-2,0.8404,OVERLAP
5.7-1,5.1.3-3,0.8404,OVERLAP
5.4-3,5.1.3-1.1,0.8404,OVERLAP
5.3-7,5.5.1-1,0.8404,OVERLAP
5.9-2,5.2.1-2,0.8403,OVERLAP
5.13-1A,5.1.1-2.2,0.8403,OVERLAP
5.11-3,5.1.1-2,0.8403,OVERLAP
5.3-12,5.1.2-4,0.8403,OVERLAP
5.5-6,5.1.3-1.1,0.8403,OVERLAP
5.1-4,5.2.4-1.1,0.8403,OVERLAP
5.1-1,5.2.5-3,0.8402,OVERLAP
5.12-1,5.2.3-4,0.8402,OVERLAP
5.2-1,5.2.4-1.2,0.8402,OVERLAP
5.3-14,5.1.4-1,0.8402,OVERLAP
5.9-1,5.1.4-2,0.8402,OVERLAP
5.1-3,5.4.1-1.1,0.8402,OVERLAP
5.3-3,5.1.1-2.2,0.8402,OVERLAP
5.3-1,5.1.4-1,0.8401,OVERLAP
5.2-1,5.2.1-4,0.8401,OVERLAP
5.5-4,5.1.4-2,0.8401,OVERLAP
5.6-2,5.1.3-3,0.8401,OVERLAP
5.5-7,5.1.3-1.3,0.8401,OVERLAP
5.2-3,5.1.4-1,0.8401,OVERLAP
5.1-2A,5.2.1-4.1,0.8401,OVERLAP
5.3-10,5.2.3-2,0.8401,OVERLAP
5.5-5,5.1.1-2,0.8401,OVERLAP
5.3-3,5.4.1-3,0.84,OVERLAP
5.8-1,5.2.1-4.2,0.84,OVERLAP
5.2-1,5.2.2-4,0.84,OVERLAP
5.6-6,5.1.2-7,0.84,OVERLAP
5.2-2,5.4.2-1,0.84,OVERLAP
5.10-1,5.1.2-7,0.84,OVERLAP
5.3-15B,5.2.5-4,0.84,OVERLAP
5.9-2,5.2.1-4.1,0.84,OVERLAP
5.6-3,5.3.1-2.1,0.84,OVERLAP
5.6-8,5.2.4-2.1,0.84,OVERLAP
5.9-2,5.2.2-5,0.84,OVERLAP
5.9-1,5.2.5-1,0.8399,OVERLAP
5.5-7,5.1.2-5,0.8399,OVERLAP
5.6-3,5.2.4-1.1,0.8399,OVERLAP
5.5-5,5.4.2-2,0.8399,OVERLAP
5.0-1,5.2.1-3,0.8399,OVERLAP
5.4-2,5.1.2-2,0.8399,OVERLAP
5.3-2,5.1.4-2,0.8399,OVERLAP
5.3-10,5.4.1-1,0.8399,OVERLAP
5.3-4B,5.1.2-2,0.8399,OVERLAP
5.6-7,5.1.4-5,0.8398,OVERLAP
5.3-2,5.3.1-1,0.8398,OVERLAP
5.7-1,5.2.4-1.1,0.8398,OVERLAP
5.4-1,5.5.1-1,0.8397,OVERLAP
5.3-7,5.1.4-4,0.8397,OVERLAP
5.6-5,5.1.3-1.3,0.8397,OVERLAP
5.11-2,5.1.1-2.2,0.8397,OVERLAP
5.3-11,5.4.2-4,0.8397,OVERLAP
5.2-1,5.4.1-1.1,0.8397,OVERLAP
5.8-3,5.4.2-4,0.8396,OVERLAP
5.9-3,5.3.1-2.2,0.8396,OVERLAP
5.10-1,5.1.3-1,0.8396,OVERLAP
5.13-1A,5.1.3-1,0.8396,OVERLAP
5.3-2,5.4.2-3,0.8396,OVERLAP
5.6-8,5.2.5-4,0.8396,OVERLAP
5.3-10,5.2.5-2,0.8396,OVERLAP
5.5-6,5.3.1-1,0.8396,OVERLAP
5.11-3,5.1.3-1.1,0.8396,OVERLAP
5.4-1,5.1.2-1.1,0.8396,OVERLAP
5.9-2,5.1.2-4,0.8395,OVERLAP
5.8-2,5.3.1-2.2,0.8395,OVERLAP
5.6-5,5.4.1-2,0.8395,OVERLAP
5.6-3,5.2.4-2.1,0.8395,OVERLAP
5.6-2,5.4.1-3,0.8395,OVERLAP
5.2-1,5.1.1-2.2,0.8394,OVERLAP
5.7-2,5.2.2-1,0.8394,OVERLAP
5.12-1,5.1.2-1,0.8393,OVERLAP
5.3-15B,5.2.1-2,0.8393,OVERLAP
5.3-8,5.2.1-1,0.8393,OVERLAP
5.3-12,5.5.1-2,0.8393,OVERLAP
5.3-5,5.2.1-3.1,0.8393,OVERLAP
5.2-3,5.2.1-3,0.8393,OVERLAP
5.12-3,5.1.3-3,0.8393,OVERLAP
5.1-5,5.1.1-2.2,0.8393,OVERLAP
5.1-5,5.2.5-4.1,0.8393,OVERLAP
5.2-2,5.2.1-4,0.8393,OVERLAP
5.6-6,5.2.3-4,0.8393,OVERLAP
5.1-5,5.2.4-2,0.8393,OVERLAP
5.11-4,5.2.1-3.1,0.8393,OVERLAP
5.1-3,5.2.4-1,0.8393,OVERLAP
5.13-1B,5.1.3-1,0.8392,OVERLAP
5.1-1,5.3.1-3,0.8392,OVERLAP
5.3-11,5.2.3-2.2,0.8392,OVERLAP
5.3-7,5.2.1-2,0.8392,OVERLAP
5.3-7,5.2.5-2,0.8392,OVERLAP
5.5-5,5.1.4-5,0.8392,OVERLAP
5.3-14,5.4.2-2,0.8391,OVERLAP
5.6-4B,5.2.2-2,0.8391,OVERLAP
5.8-2,5.1.2-5.1,0.8391,OVERLAP
5.4-3,5.1.2-4,0.8391,OVERLAP
5.11-4,5.1.3-1.3,0.839,OVERLAP
5.5-8,5.4.1-3,0.839,OVERLAP
5.3-9,5.1.2-4,0.839,OVERLAP
5.9-2,5.4.1-1.1,0.839,OVERLAP
5.5-8,5.1.4-2,0.839,OVERLAP
5.5-4,5.2.2-3,0.839,OVERLAP
5.9-1,5.2.5-2.1,0.839,OVERLAP
5.6-8,5.3.1-3,0.839,OVERLAP
5.11-3,5.2.1-4.2,0.839,OVERLAP
5.10-1,5.2.4-1,0.839,OVERLAP
5.3-3,5.1.3-1.3,0.8389,OVERLAP
5.3-5,5.2.4-2,0.8389,OVERLAP
5.1-4,5.2.5-1,0.8389,OVERLAP
5.3-14,5.2.1-1,0.8389,OVERLAP
5.8-3,5.1.3-1.2,0.8388,OVERLAP
5.1-2,5.1.3-1,0.8388,OVERLAP
5.3-15B,5.1.4-2,0.8388,OVERLAP
5.7-2,5.2.1-4,0.8388,OVERLAP
5.3-1,5.1.2-4,0.8387,OVERLAP
5.6-2,5.2.2-1,0.8387,OVERLAP
5.11-1,5.2.1-3,0.8387,OVERLAP
5.5-6,5.3.1-3,0.8387,OVERLAP
5.3-5,5.1.2-2,0.8387,OVERLAP
5.13-1B,5.2.2-6,0.8387,OVERLAP
5.5-8,5.2.3-4,0.8387,OVERLAP
5.3-15A,5.2.3-4,0.8387,OVERLAP
5.6-8,5.2.4-2,0.8387,OVERLAP
5.6-1,5.3.1-2.2,0.8386,OVERLAP
5.3-9,5.2.3-2,0.8386,OVERLAP
5.2-1,5.2.2-6,0.8386,OVERLAP
5.6-2,5.4.2-3,0.8386,OVERLAP
5.6-4A,5.2.1-1,0.8386,OVERLAP
5.6-7,5.4.1-2,0.8386,OVERLAP
5.6-8,5.1.4-3,0.8386,OVERLAP
5.8-1,5.5.1-2,0.8386,OVERLAP
5.8-2,5.2.4-1.2,0.8385,OVERLAP
5.3-3,5.5.1-2,0.8385,OVERLAP
5.9-2,5.4.2-3,0.8385,OVERLAP
5.9-1,5.2.5-4,0.8385,OVERLAP
5.6-2,5.2.4-1.1,0.8385,OVERLAP
5.8-3,5.1.1-1.1,0.8385,OVERLAP
5.11-1,5.4.2-4,0.8384,OVERLAP
5.11-4,5.2.4-1.2,0.8384,OVERLAP
5.4-3,5.5.1-2,0.8384,OVERLAP
5.4-2,5.2.3-4,0.8384,OVERLAP
5.6-2,5.2.5-2,0.8384,OVERLAP
5.6-6,5.2.2-2,0.8384,OVERLAP
5.6-4B,5.1.2-1.1,0.8384,OVERLAP
5.7-1,5.4.2-2,0.8384,OVERLAP
5.12-3,5.2.5-2.1,0.8384,OVERLAP
5.6-8,5.1.4-2,0.8384,OVERLAP
5.5-7,5.4.1-3,0.8383,OVERLAP
5.6-3,5.2.2-1,0.8383,OVERLAP
5.3-10,5.3.1-2.1,0.8383,OVERLAP
5.2-3,5.4.1-2,0.8383,OVERLAP
5.4-2,5.2.3-2.1,0.8383,OVERLAP
5.8-1,5.2.4-1.2,0.8383,OVERLAP
5.6-6,5.1.4-2,0.8383,OVERLAP
5.5-7,5.4.2-4,0.8383,OVERLAP
5.11-3,5.1.2-5.1,0.8382,OVERLAP
5.6-1,5.4.1-1,0.8382,OVERLAP
5.2-2,5.2.1-4.2,0.8382,OVERLAP
5.7-2,5.2.4-1.2,0.8382,OVERLAP
5.11-2,5.4.1-1,0.8382,OVERLAP
5.1-2A,5.3.1-2,0.8382,OVERLAP
5.5-5,5.2.2-1,0.8381,OVERLAP
5.6-3,5.1.3-3,0.8381,OVERLAP
5.5-7,5.2.2-1,0.8381,OVERLAP
5.9-1,5.1.4-3,0.8381,OVERLAP
5.6-3,5.1.1-2,0.838,OVERLAP
5.11-3,5.2.1-3,0.838,OVERLAP
5.3-9,5.4.2-3,0.838,OVERLAP
5.6-3,5.2.3-2.1,0.838,OVERLAP
5.3-15A,5.2.3-1,0.838,OVERLAP
5.6-3,5.2.5-2.1,0.838,OVERLAP
5.5-7,5.4.2-2,0.838,OVERLAP
5.3-1,5.2.1-4.1,0.838,OVERLAP
5.9-1,5.1.1-2,0.838,OVERLAP
5.3-1,5.2.2-3,0.838,OVERLAP
5.1-2,5.2.4-1,0.8379,OVERLAP
5.4-2,5.3.1-3,0.8379,OVERLAP
5.13-1B,5.2.4-2,0.8379,OVERLAP
5.13-1B,5.2.3-1,0.8379,OVERLAP
5.2-3,5.2.5-4.1,0.8379,OVERLAP
5.11-1,5.2.4-2,0.8379,OVERLAP
5.3-2,5.3.1-3,0.8379,OVERLAP
5.1-1,5.1.4-3,0.8379,OVERLAP
5.5-4,5.1.2-7,0.8379,OVERLAP
5.3-2,5.1.3-2,0.8379,OVERLAP
5.3-15A,5.4.2-3,0.8379,OVERLAP
5.6-1,5.1.4-2,0.8378,OVERLAP
5.3-16,5.1.2-1,0.8378,OVERLAP
5.3-12,5.4.1-3,0.8378,OVERLAP
5.3-10,5.4.1-3,0.8378,OVERLAP
5.9-2,5.3.1-2.2,0.8378,OVERLAP
5.2-2,5.1.2-5,0.8377,OVERLAP
5.12-1,5.2.2-4,0.8377,OVERLAP
5.3-3,5.2.5-2,0.8377,OVERLAP
5.3-10,5.4.1-1.1,0.8377,OVERLAP
5.7-1,5.1.2-5.1,0.8377,OVERLAP
5.3-15B,5.2.5-2,0.8377,OVERLAP
5.3-3,5.2.1-4,0.8377,OVERLAP
5.3-16,5.2.4-2,0.8376,OVERLAP
5.13-1A,5.2.3-1,0.8376,OVERLAP
5.3-12,5.4.2-3,0.8376,OVERLAP
5.8-2,5.5.1-2,0.8376,OVERLAP
5.5-1,5.2.5-2,0.8376,OVERLAP
5.11-1,5.1.2-5,0.8375,OVERLAP
5.6-1,5.1.4-1,0.8375,OVERLAP
5.2-2,5.2.4-1.2,0.8375,OVERLAP
5.4-3,5.1.4-3,0.8375,OVERLAP
5.6-2,5.1.1-2.1,0.8375,OVERLAP
5.6-7,5.3.1-3,0.8374,OVERLAP
5.6-5,5.4.1-1,0.8374,OVERLAP
5.3-2,5.2.4-2.1,0.8374,OVERLAP
5.3-2,5.1.2-4,0.8374,OVERLAP
5.6-2,5.2.3-2.1,0.8374,OVERLAP
5.6-7,5.1.4-1,0.8373,OVERLAP
5.2-2,5.2.2-1,0.8373,OVERLAP
5.6-1,5.4.2-3,0.8373,OVERLAP
5.1-4,5.3.1-2.2,0.8373,OVERLAP
5.3-12,5.2.2-6,0.8373,OVERLAP
5.3-15B,5.5.1-2,0.8373,OVERLAP
5.3-6A,5.1.1-2.1,0.8373,OVERLAP
5.5-2,5.2.3-3,0.8373,OVERLAP
5.3-11,5.4.1-1,0.8373,OVERLAP
5.6-4A,5.1.2-5.1,0.8373,OVERLAP
5.3-14,5.2.5-4.1,0.8372,OVERLAP
5.9-3,5.4.2-2,0.8372,OVERLAP
5.3-5,5.2.3-2.2,0.8372,OVERLAP
5.9-2,5.3.1-2.1,0.8371,OVERLAP
5.0-1,5.1.2-2,0.8371,OVERLAP
5.12-1,5.2.1-1,0.8371,OVERLAP
5.3-15B,5.1.4-1,0.8371,OVERLAP
5.3-15B,5.2.4-1,0.8371,OVERLAP
5.8-1,5.2.5-2.1,0.8371,OVERLAP
5.5-5,5.1.2-4,0.8371,OVERLAP
5.3-1,5.4.2-3,0.837,OVERLAP
5.1-2,5.2.5-2.1,0.837,OVERLAP
5.6-5,5.2.4-1.1,0.837,OVERLAP
5.3-12,5.4.1-1.1,0.837,OVERLAP
5.4-2,5.2.5-4,0.8369,OVERLAP
5.1-1,5.4.1-2,0.8369,OVERLAP
5.12-3,5.2.2-5,0.8369,OVERLAP
5.9-3,5.1.3-2,0.8369,OVERLAP
5.9-2,5.2.2-6,0.8369,OVERLAP
5.3-16,5.2.5-4,0.8369,OVERLAP
5.1-5,5.2.3-4,0.8369,OVERLAP
5.3-9,5.1.3-1.2,0.8369,OVERLAP
5.3-12,5.1.2-1,0.8369,OVERLAP
5.3-15A,5.2.4-1,0.8369,OVERLAP
5.1-3,5.1.3-3,0.8368,OVERLAP
5.6-4A,5.4.1-1,0.8368,OVERLAP
5.11-3,5.2.5-1,0.8368,OVERLAP
5.5-2,5.4.2-1,0.8368,OVERLAP
5.13-1B,5.4.2-4,0.8368,OVERLAP
5.4-3,5.4.1-3,0.8368,OVERLAP
5.4-2,5.1.4-2,0.8368,OVERLAP
5.6-8,5.1.2-4,0.8368,OVERLAP
5.5-4,5.1.4-1,0.8367,OVERLAP
5.1-4,5.4.2-2,0.8367,OVERLAP
5.7-2,5.1.4-1,0.8367,OVERLAP
5.6-9,5.1.2-5,0.8367,OVERLAP
5.11-4,5.1.1-1,0.8367,OVERLAP
5.13-1B,5.2.5-1,0.8366,OVERLAP
5.3-2,5.4.1-2,0.8366,OVERLAP
5.3-15B,5.4.2-4,0.8366,OVERLAP
