src_id,tgt_id,bert_score,predicted_rel
5.1-2,5.1.2-5,0.7889,OVERLAP
5.9-1,5.1.3-1,0.7889,OVERLAP
5.1-2,5.4.1-2,0.7889,OVERLAP
5.11-4,5.1.3-4,0.7889,OVERLAP
5.12-1,5.1.1-2,0.7888,OVERLAP
5.3-8,5.3.1-2.2,0.7888,OVERLAP
5.5-6,5.1.4-4,0.7888,OVERLAP
5.11-4,5.2.4-1.1,0.7887,OVERLAP
5.10-1,5.1.4-1,0.7887,OVERLAP
5.4-2,5.1.2-2,0.7886,OVERLAP
5.13-1A,5.1.3-3,0.7886,OVERLAP
5.3-10,5.1.3-1.3,0.7886,OVERLAP
5.6-2,5.2.1-3,0.7886,OVERLAP
5.3-9,5.2.2-6,0.7885,OVERLAP
5.4-1,5.2.1-4,0.7885,OVERLAP
5.3-12,5.2.1-3,0.7885,OVERLAP
5.9-1,5.1.2-5.1,0.7885,OVERLAP
5.3-4B,5.2.3-2.1,0.7885,OVERLAP
5.6-1,5.1.4-2,0.7884,OVERLAP
5.5-5,5.2.3-4,0.7884,OVERLAP
5.11-2,5.1.2-3,0.7884,OVERLAP
5.3-11,5.2.5-2.1,0.7884,OVERLAP
5.2-3,5.2.3-2.2,0.7883,OVERLAP
5.10-1,5.4.1-2,0.7883,OVERLAP
5.6-8,5.1.3-4,0.7883,OVERLAP
5.1-2A,5.2.3-2,0.7883,OVERLAP
5.13-1B,5.2.1-4.2,0.7882,OVERLAP
5.11-4,5.1.2-4,0.7882,OVERLAP
5.3-4B,5.1.2-5,0.7882,OVERLAP
5.3-15A,5.2.2-3,0.7882,OVERLAP
5.12-3,5.2.3-2.2,0.7882,OVERLAP
5.3-12,5.2.3-2.2,0.7882,OVERLAP
5.6-3,5.1.3-3,0.7882,OVERLAP
5.3-11,5.2.3-3,0.7881,OVERLAP
5.1-1,5.4.2-1,0.7881,OVERLAP
5.9-1,5.1.3-4,0.7881,OVERLAP
5.9-1,5.1.3-1.3,0.788,OVERLAP
5.3-2,5.2.1-2,0.788,OVERLAP
5.1-4,5.1.2-1.1,0.788,OVERLAP
5.3-12,5.2.2-5,0.788,OVERLAP
5.11-4,5.3.1-2.1,0.7879,OVERLAP
5.2-2,5.2.2-4,0.7878,OVERLAP
5.3-5,5.1.3-2,0.7878,OVERLAP
5.13-1B,5.3.1-2.2,0.7878,OVERLAP
5.3-12,5.1.3-1.2,0.7878,OVERLAP
5.7-2,5.1.1-2,0.7878,OVERLAP
5.3-15A,5.1.2-1.1,0.7878,OVERLAP
5.6-4A,5.2.4-1.1,0.7878,OVERLAP
5.3-12,5.1.2-2,0.7878,OVERLAP
5.5-4,5.4.2-3,0.7877,OVERLAP
5.3-7,5.3.1-3,0.7877,OVERLAP
5.5-1,5.2.1-1,0.7877,OVERLAP
5.3-13,5.1.4-4,0.7876,OVERLAP
5.5-5,5.2.2-1,0.7876,OVERLAP
5.9-3,5.2.3-2.2,0.7876,OVERLAP
5.13-1B,5.1.2-2,0.7876,OVERLAP
5.3-10,5.1.1-1,0.7876,OVERLAP
5.3-9,5.3.1-2.2,0.7876,OVERLAP
5.9-3,5.1.3-4,0.7876,OVERLAP
5.5-6,5.4.2-1,0.7876,OVERLAP
5.4-2,5.2.4-2.1,0.7875,OVERLAP
5.3-1,5.1.2-4,0.7875,OVERLAP
5.6-9,5.1.4-2,0.7875,OVERLAP
5.6-7,5.1.4-1,0.7875,OVERLAP
5.1-1,5.4.1-1,0.7875,OVERLAP
5.5-7,5.3.1-2,0.7875,OVERLAP
5.11-1,5.2.3-2,0.7874,OVERLAP
5.9-1,5.4.2-2,0.7874,OVERLAP
5.3-14,5.1.1-2,0.7874,OVERLAP
5.3-15B,5.5.1-1,0.7874,OVERLAP
5.11-3,5.2.4-1,0.7874,OVERLAP
5.2-1,5.1.1-2.1,0.7874,OVERLAP
5.6-2,5.2.3-1,0.7874,OVERLAP
5.3-6A,5.3.1-2,0.7873,OVERLAP
5.6-7,5.4.1-2,0.7873,OVERLAP
5.6-2,5.2.2-4,0.7873,OVERLAP
5.6-2,5.2.5-2.1,0.7872,OVERLAP
5.3-7,5.1.3-1.1,0.7872,OVERLAP
5.4-3,5.1.4-5,0.7871,OVERLAP
5.9-3,5.2.1-3.1,0.7871,OVERLAP
5.4-3,5.2.3-4,0.7871,OVERLAP
5.13-1A,5.2.2-1,0.7871,OVERLAP
5.6-8,5.2.4-2,0.787,OVERLAP
5.13-1B,5.4.1-3,0.787,OVERLAP
5.6-8,5.2.4-1.2,0.787,OVERLAP
5.9-2,5.2.1-1,0.787,OVERLAP
5.9-2,5.1.4-4,0.787,OVERLAP
5.1-2A,5.2.5-4,0.787,OVERLAP
5.11-2,5.2.1-1,0.787,OVERLAP
5.3-2,5.2.5-2,0.7869,OVERLAP
5.5-6,5.1.1-1,0.7869,OVERLAP
5.3-14,5.1.2-5.1,0.7869,OVERLAP
5.6-2,5.1.1-1,0.7869,OVERLAP
5.5-4,5.2.2-3,0.7869,OVERLAP
5.10-1,5.1.1-1,0.7868,OVERLAP
5.3-6A,5.1.4-4,0.7868,OVERLAP
5.7-1,5.2.3-4,0.7868,OVERLAP
5.5-5,5.2.5-2.1,0.7868,OVERLAP
5.11-4,5.2.5-3,0.7867,OVERLAP
5.9-2,5.2.1-3.1,0.7867,OVERLAP
5.3-7,5.4.2-1,0.7867,OVERLAP
5.3-4B,5.2.1-3,0.7867,OVERLAP
5.6-6,5.2.5-2,0.7867,OVERLAP
5.3-4B,5.1.1-2.1,0.7866,OVERLAP
5.13-1A,5.2.4-3,0.7866,OVERLAP
5.11-1,5.1.2-5,0.7866,OVERLAP
5.1-4,5.1.4-4,0.7865,OVERLAP
5.6-4A,5.4.2-1,0.7865,OVERLAP
5.4-4,5.1.2-5.1,0.7865,OVERLAP
5.9-2,5.3.1-2,0.7865,OVERLAP
5.12-1,5.5.1-1,0.7865,OVERLAP
5.1-2A,5.2.4-1.2,0.7865,OVERLAP
5.6-8,5.4.1-3,0.7864,OVERLAP
5.3-7,5.2.5-1,0.7864,OVERLAP
5.3-14,5.1.1-1,0.7864,OVERLAP
5.3-1,5.2.5-4,0.7864,OVERLAP
5.6-8,5.1.2-4,0.7863,OVERLAP
5.7-1,5.4.1-3,0.7863,OVERLAP
5.1-2,5.2.4-3,0.7863,OVERLAP
5.1-1,5.1.2-1.1,0.7862,OVERLAP
5.9-2,5.4.2-1,0.7862,OVERLAP
5.3-3,5.1.4-4,0.7862,OVERLAP
5.9-2,5.2.5-4,0.7861,OVERLAP
5.9-2,5.2.4-1.1,0.7861,OVERLAP
5.13-1B,5.2.4-1.1,0.7861,OVERLAP
5.1-5,5.2.1-4,0.786,OVERLAP
5.3-9,5.2.3-2.2,0.786,OVERLAP
5.3-2,5.4.2-1,0.786,OVERLAP
5.3-14,5.1.1-2.1,0.7859,OVERLAP
5.3-5,5.4.1-1.1,0.7859,OVERLAP
5.8-3,5.2.3-2.2,0.7859,OVERLAP
5.3-15B,5.2.5-4.1,0.7858,OVERLAP
5.11-2,5.2.5-3,0.7858,OVERLAP
5.3-1,5.3.1-1,0.7858,OVERLAP
5.4-1,5.3.1-2.2,0.7858,OVERLAP
5.8-2,5.2.5-2.1,0.7857,OVERLAP
5.11-1,5.2.2-4,0.7857,OVERLAP
5.1-5,5.1.2-2,0.7857,OVERLAP
5.3-15B,5.2.3-2,0.7856,OVERLAP
5.3-10,5.2.4-2.1,0.7856,OVERLAP
5.4-2,5.1.4-4,0.7856,OVERLAP
5.11-2,5.3.1-3,0.7855,OVERLAP
5.5-2,5.2.4-2.1,0.7855,OVERLAP
5.3-13,5.1.4-2,0.7855,OVERLAP
5.3-6A,5.4.1-1.1,0.7854,OVERLAP
5.6-5,5.4.2-1,0.7854,OVERLAP
5.3-6B,5.2.2-1,0.7854,OVERLAP
5.11-2,5.2.3-1,0.7853,OVERLAP
5.5-2,5.1.2-5,0.7853,OVERLAP
5.5-5,5.2.3-2.2,0.7852,OVERLAP
5.5-7,5.1.3-1.1,0.7852,OVERLAP
5.6-1,5.2.1-4.2,0.7852,OVERLAP
5.9-2,5.2.1-4,0.7852,OVERLAP
5.3-4B,5.2.2-5,0.7851,OVERLAP
5.3-4B,5.1.1-2.2,0.7851,OVERLAP
5.3-14,5.1.2-7,0.7851,OVERLAP
5.3-14,5.4.2-1,0.7851,OVERLAP
5.7-1,5.2.3-1,0.785,OVERLAP
5.9-2,5.1.3-1,0.785,OVERLAP
5.9-3,5.2.2-6,0.785,OVERLAP
5.9-2,5.1.2-1.1,0.785,OVERLAP
5.1-3,5.1.3-1.2,0.785,OVERLAP
5.5-7,5.2.5-4,0.7849,OVERLAP
5.3-16,5.5.1-2,0.7849,OVERLAP
5.3-5,5.2.4-1.2,0.7848,OVERLAP
5.3-3,5.2.4-1.1,0.7848,OVERLAP
5.3-6A,5.1.3-1.1,0.7847,OVERLAP
5.3-3,5.2.1-4.2,0.7847,OVERLAP
5.6-9,5.1.1-2,0.7847,OVERLAP
5.13-1A,5.1.2-5,0.7847,OVERLAP
5.5-8,5.1.4-4,0.7846,OVERLAP
5.13-1B,5.2.5-3,0.7846,OVERLAP
5.6-3,5.4.2-1,0.7846,OVERLAP
5.1-2,5.3.1-2.1,0.7846,OVERLAP
5.3-5,5.1.2-6,0.7845,OVERLAP
5.3-16,5.1.4-4,0.7845,OVERLAP
5.3-10,5.2.2-3,0.7844,OVERLAP
5.9-1,5.1.3-1.1,0.7844,OVERLAP
5.3-9,5.2.1-1,0.7844,OVERLAP
5.9-2,5.3.1-2.1,0.7844,OVERLAP
5.13-1A,5.2.3-2.1,0.7844,OVERLAP
5.6-8,5.4.2-1,0.7844,OVERLAP
5.3-15A,5.2.1-4.1,0.7844,OVERLAP
5.4-3,5.1.2-3,0.7843,OVERLAP
5.13-1B,5.2.4-2,0.7843,OVERLAP
5.2-1,5.5.1-2,0.7842,OVERLAP
5.3-1,5.2.3-3,0.7842,OVERLAP
5.11-1,5.2.3-3,0.7842,OVERLAP
5.11-3,5.2.5-1,0.7841,OVERLAP
5.4-4,5.1.2-1,0.7841,OVERLAP
5.1-3,5.2.4-3,0.7841,OVERLAP
5.1-1,5.2.1-1,0.7841,OVERLAP
5.1-3,5.2.3-2.2,0.7841,OVERLAP
5.6-4A,5.1.4-4,0.7841,OVERLAP
5.12-2,5.2.2-4,0.7841,OVERLAP
5.5-6,5.2.5-1,0.7841,OVERLAP
5.3-7,5.1.4-4,0.784,OVERLAP
5.3-11,5.2.5-2,0.784,OVERLAP
5.12-2,5.2.3-3,0.784,OVERLAP
5.5-8,5.4.2-3,0.784,OVERLAP
5.3-3,5.2.4-1.2,0.784,OVERLAP
5.6-9,5.1.2-1,0.784,OVERLAP
5.3-3,5.2.5-2.1,0.7839,OVERLAP
5.5-2,5.3.1-2.2,0.7838,OVERLAP
5.7-1,5.2.3-2.1,0.7837,OVERLAP
5.6-8,5.4.1-1,0.7836,OVERLAP
5.5-5,5.3.1-2.2,0.7836,OVERLAP
5.10-1,5.2.2-2,0.7836,OVERLAP
5.3-6B,5.2.3-3,0.7836,OVERLAP
5.6-3,5.2.3-4,0.7836,OVERLAP
5.11-4,5.4.2-3,0.7836,OVERLAP
5.2-2,5.1.2-5.1,0.7836,OVERLAP
5.11-2,5.4.1-2,0.7836,OVERLAP
5.1-2A,5.1.3-1,0.7836,OVERLAP
5.11-1,5.2.5-4,0.7836,OVERLAP
5.5-4,5.2.4-1.2,0.7835,OVERLAP
5.10-1,5.2.2-6,0.7834,OVERLAP
5.3-1,5.2.4-3,0.7834,OVERLAP
5.6-1,5.1.1-2.2,0.7834,OVERLAP
5.11-3,5.4.2-4,0.7833,OVERLAP
5.12-1,5.1.4-4,0.7833,OVERLAP
5.3-3,5.2.3-3,0.7833,OVERLAP
5.3-5,5.2.3-3,0.7833,OVERLAP
5.11-4,5.1.3-1,0.7833,OVERLAP
5.3-16,5.2.3-1,0.7832,OVERLAP
5.5-5,5.2.1-4.2,0.7832,OVERLAP
5.6-7,5.2.3-1,0.7832,OVERLAP
5.3-7,5.2.3-2.1,0.7832,OVERLAP
5.6-5,5.2.3-3,0.7831,OVERLAP
5.5-2,5.2.2-4,0.7831,OVERLAP
5.3-4B,5.1.4-2,0.7831,OVERLAP
5.7-2,5.1.4-2,0.783,OVERLAP
5.3-6A,5.4.2-3,0.783,OVERLAP
5.1-3,5.2.5-3,0.783,OVERLAP
5.1-5,5.4.2-1,0.783,OVERLAP
5.6-3,5.2.4-2.1,0.7829,OVERLAP
5.3-15A,5.2.5-1,0.7828,OVERLAP
5.3-16,5.1.3-1.2,0.7828,OVERLAP
5.5-1,5.5.1-2,0.7828,OVERLAP
5.6-7,5.2.1-4.1,0.7827,OVERLAP
5.4-2,5.2.3-2.2,0.7827,OVERLAP
5.4-1,5.2.3-2.2,0.7827,OVERLAP
5.3-6A,5.2.1-4.1,0.7827,OVERLAP
5.8-3,5.2.2-5,0.7827,OVERLAP
5.9-1,5.2.1-4.1,0.7826,OVERLAP
5.6-3,5.1.4-5,0.7826,OVERLAP
5.1-2A,5.4.2-4,0.7826,OVERLAP
5.3-2,5.1.3-1.2,0.7826,OVERLAP
5.3-5,5.3.1-3,0.7825,OVERLAP
5.5-6,5.5.1-1,0.7825,OVERLAP
5.7-2,5.3.1-2.1,0.7824,OVERLAP
5.13-1B,5.1.4-5,0.7824,OVERLAP
5.6-3,5.1.1-2.2,0.7824,OVERLAP
5.5-8,5.2.5-4,0.7823,OVERLAP
5.3-4B,5.2.2-1,0.7823,OVERLAP
5.3-8,5.1.2-5.1,0.7822,OVERLAP
5.3-7,5.2.3-2.2,0.7822,OVERLAP
5.5-6,5.3.1-1,0.7821,OVERLAP
5.3-12,5.1.1-2.1,0.7821,OVERLAP
5.5-5,5.4.1-2,0.782,OVERLAP
5.3-3,5.1.1-2.2,0.782,OVERLAP
5.3-5,5.2.5-2,0.782,OVERLAP
5.5-5,5.1.2-1,0.782,OVERLAP
5.4-3,5.4.1-2,0.782,OVERLAP
5.7-1,5.3.1-2.1,0.782,OVERLAP
5.8-1,5.2.5-2,0.7819,OVERLAP
5.12-1,5.2.4-3,0.7819,OVERLAP
5.3-16,5.1.2-1,0.7819,OVERLAP
5.3-12,5.1.4-3,0.7818,OVERLAP
5.3-10,5.2.2-6,0.7818,OVERLAP
5.13-1A,5.1.3-1.2,0.7818,OVERLAP
5.9-3,5.3.1-2.1,0.7817,OVERLAP
5.3-15A,5.2.4-1,0.7817,OVERLAP
5.11-3,5.4.2-1,0.7817,OVERLAP
5.10-1,5.1.2-2,0.7817,OVERLAP
5.12-2,5.4.1-3,0.7817,OVERLAP
5.3-6B,5.2.3-1,0.7816,OVERLAP
5.12-1,5.2.4-2.1,0.7816,OVERLAP
5.1-2A,5.4.2-3,0.7816,OVERLAP
5.3-10,5.1.2-2,0.7816,OVERLAP
5.3-3,5.2.3-2.1,0.7815,OVERLAP
5.5-2,5.1.2-5.1,0.7815,OVERLAP
5.3-15A,5.2.4-1.2,0.7815,OVERLAP
5.4-3,5.2.1-4.2,0.7814,OVERLAP
5.1-2,5.1.3-4,0.7814,OVERLAP
5.1-5,5.2.1-3,0.7814,OVERLAP
5.5-4,5.2.1-2,0.7814,OVERLAP
5.5-1,5.2.2-4,0.7814,OVERLAP
5.3-15A,5.1.3-1.2,0.7814,OVERLAP
5.5-6,5.2.1-2,0.7813,OVERLAP
5.3-2,5.2.5-4,0.7813,OVERLAP
5.5-1,5.2.2-5,0.7813,OVERLAP
5.5-2,5.2.3-2.2,0.7813,OVERLAP
5.3-10,5.4.1-2,0.7812,OVERLAP
5.6-7,5.3.1-2,0.7812,OVERLAP
5.1-5,5.1.4-3,0.7812,OVERLAP
5.3-13,5.1.3-3,0.7811,OVERLAP
5.1-5,5.1.2-1.1,0.7811,OVERLAP
5.11-3,5.1.4-4,0.7811,OVERLAP
5.5-4,5.4.2-1,0.7811,OVERLAP
5.5-6,5.2.1-4,0.7811,OVERLAP
5.5-6,5.2.2-1,0.781,OVERLAP
5.6-3,5.1.4-2,0.7809,OVERLAP
5.3-15A,5.2.3-2,0.7809,OVERLAP
5.1-4,5.3.1-2.2,0.7809,OVERLAP
5.6-4A,5.2.2-1,0.7809,OVERLAP
5.3-15B,5.4.1-2,0.7809,OVERLAP
5.1-5,5.1.2-3,0.7809,OVERLAP
5.9-3,5.1.3-1,0.7808,OVERLAP
5.6-7,5.4.2-2,0.7808,OVERLAP
5.5-7,5.1.3-3,0.7807,OVERLAP
5.1-3,5.2.2-5,0.7807,OVERLAP
5.6-5,5.2.5-2.1,0.7807,OVERLAP
5.5-4,5.2.3-2.2,0.7807,OVERLAP
5.5-6,5.2.4-1,0.7806,OVERLAP
5.12-1,5.2.1-3,0.7806,OVERLAP
5.11-4,5.2.2-6,0.7806,OVERLAP
5.6-2,5.2.2-5,0.7805,OVERLAP
5.3-5,5.1.3-1.1,0.7805,OVERLAP
5.3-7,5.4.1-1,0.7805,OVERLAP
5.9-1,5.4.1-2,0.7805,OVERLAP
5.8-2,5.2.3-1,0.7804,OVERLAP
5.11-1,5.2.2-2,0.7804,OVERLAP
5.6-6,5.1.3-2,0.7804,OVERLAP
5.5-4,5.2.4-1,0.7803,OVERLAP
5.5-4,5.1.3-1.1,0.7803,OVERLAP
5.3-9,5.2.4-1.1,0.7803,OVERLAP
5.3-7,5.2.4-1,0.7802,OVERLAP
5.3-16,5.3.1-2.1,0.7802,OVERLAP
5.3-5,5.2.1-4,0.7802,OVERLAP
5.6-2,5.2.5-2,0.7802,OVERLAP
5.3-5,5.2.4-1.1,0.7802,OVERLAP
5.8-3,5.4.2-1,0.7801,OVERLAP
5.3-6A,5.2.2-2,0.7801,OVERLAP
5.3-12,5.2.3-2.1,0.7801,OVERLAP
5.3-7,5.2.1-4,0.7801,OVERLAP
5.9-1,5.2.5-4,0.78,OVERLAP
5.12-1,5.1.1-2.1,0.7799,OVERLAP
5.3-2,5.2.4-1.2,0.7799,OVERLAP
5.4-3,5.2.5-2.1,0.7799,OVERLAP
5.3-5,5.3.1-2.1,0.7799,OVERLAP
5.11-3,5.4.1-1.1,0.7798,OVERLAP
5.10-1,5.1.4-2,0.7798,OVERLAP
5.3-2,5.2.1-1,0.7797,OVERLAP
5.4-3,5.4.1-3,0.7797,OVERLAP
5.6-8,5.2.3-2,0.7797,OVERLAP
5.9-1,5.1.2-2,0.7796,OVERLAP
5.6-8,5.2.5-4,0.7796,OVERLAP
5.1-2,5.2.5-2.1,0.7795,OVERLAP
5.5-7,5.2.1-4.2,0.7795,OVERLAP
5.6-7,5.2.1-2,0.7795,OVERLAP
5.12-3,5.2.1-3,0.7795,OVERLAP
5.9-1,5.2.2-1,0.7794,OVERLAP
5.3-2,5.1.3-1.3,0.7794,OVERLAP
5.3-6B,5.2.5-2,0.7794,OVERLAP
5.3-11,5.2.3-4,0.7794,OVERLAP
5.11-4,5.2.5-2,0.7794,OVERLAP
5.3-10,5.1.2-5.1,0.7793,OVERLAP
5.11-1,5.2.3-2.1,0.7793,OVERLAP
5.5-7,5.4.1-2,0.7793,OVERLAP
5.3-3,5.2.1-1,0.7793,OVERLAP
5.1-4,5.2.5-4.1,0.7793,OVERLAP
5.8-2,5.1.4-2,0.7792,OVERLAP
5.3-7,5.2.5-4.1,0.7791,OVERLAP
5.10-1,5.1.3-1.3,0.7791,OVERLAP
5.2-1,5.1.1-1.1,0.7791,OVERLAP
5.2-1,5.2.1-4.2,0.7791,OVERLAP
5.0-1,5.1.1-1.1,0.779,OVERLAP
5.7-2,5.1.4-1,0.779,OVERLAP
5.3-16,5.2.5-4,0.7789,OVERLAP
5.2-1,5.4.1-2,0.7788,OVERLAP
5.1-2,5.1.1-2,0.7788,OVERLAP
5.13-1B,5.4.1-2,0.7788,OVERLAP
5.6-6,5.1.3-1.1,0.7787,OVERLAP
5.11-2,5.2.1-4,0.7787,OVERLAP
5.6-5,5.2.4-1.2,0.7787,OVERLAP
5.9-3,5.2.5-2,0.7787,OVERLAP
5.5-4,5.2.5-2,0.7786,OVERLAP
5.1-5,5.4.1-2,0.7786,OVERLAP
5.8-2,5.2.5-3,0.7785,OVERLAP
5.8-2,5.2.2-5,0.7785,OVERLAP
5.5-2,5.1.1-2.2,0.7785,OVERLAP
5.5-6,5.2.5-3,0.7785,OVERLAP
5.3-13,5.4.1-1.1,0.7784,OVERLAP
5.3-15A,5.1.4-4,0.7784,OVERLAP
5.3-15B,5.3.1-2,0.7784,OVERLAP
5.3-16,5.1.3-4,0.7783,OVERLAP
5.4-3,5.1.3-1.1,0.7783,OVERLAP
5.4-2,5.2.5-4,0.7783,OVERLAP
5.11-2,5.2.5-4,0.7783,OVERLAP
5.1-1,5.1.3-2,0.7782,OVERLAP
5.1-4,5.2.3-2.1,0.7782,OVERLAP
5.3-6A,5.3.1-3,0.7782,OVERLAP
5.3-5,5.1.2-1,0.7782,OVERLAP
5.3-15A,5.3.1-2,0.7782,OVERLAP
5.11-4,5.2.4-2,0.7782,OVERLAP
5.3-6B,5.2.3-2.2,0.7781,OVERLAP
5.9-3,5.2.5-2.1,0.7781,OVERLAP
5.5-4,5.1.2-4,0.778,OVERLAP
5.13-1A,5.2.3-2,0.778,OVERLAP
5.12-1,5.2.3-2,0.778,OVERLAP
5.3-10,5.2.2-2,0.7779,OVERLAP
5.3-5,5.1.2-4,0.7779,OVERLAP
5.5-6,5.1.2-3,0.7779,OVERLAP
5.11-1,5.2.1-3,0.7779,OVERLAP
5.3-8,5.2.5-3,0.7778,OVERLAP
5.3-13,5.4.1-3,0.7777,OVERLAP
5.11-2,5.2.2-2,0.7777,OVERLAP
5.3-13,5.4.2-1,0.7776,OVERLAP
5.1-3,5.1.4-1,0.7776,OVERLAP
5.10-1,5.4.1-1,0.7776,OVERLAP
5.11-3,5.2.1-1,0.7776,OVERLAP
5.13-1A,5.1.4-3,0.7775,OVERLAP
5.6-8,5.5.1-2,0.7775,OVERLAP
5.3-3,5.1.3-3,0.7775,OVERLAP
5.1-5,5.4.1-1,0.7775,OVERLAP
5.11-4,5.2.2-4,0.7774,OVERLAP
5.3-1,5.2.5-2.1,0.7774,OVERLAP
5.11-3,5.2.1-2,0.7774,OVERLAP
5.9-3,5.2.1-3,0.7774,OVERLAP
5.11-4,5.1.2-3,0.7773,OVERLAP
5.11-2,5.1.3-1.1,0.7773,OVERLAP
5.3-15A,5.2.5-4,0.7772,OVERLAP
5.13-1B,5.2.3-3,0.7772,OVERLAP
5.6-8,5.1.2-3,0.7772,OVERLAP
5.5-8,5.2.5-2.1,0.7772,OVERLAP
5.11-1,5.4.1-2,0.7771,OVERLAP
5.9-1,5.2.4-1,0.7771,OVERLAP
5.3-10,5.2.2-5,0.7771,OVERLAP
5.8-1,5.1.4-1,0.777,OVERLAP
5.1-4,5.4.1-1.1,0.777,OVERLAP
5.5-5,5.1.3-1.3,0.777,OVERLAP
5.9-3,5.1.4-2,0.777,OVERLAP
5.1-4,5.1.3-1.1,0.7769,OVERLAP
5.6-5,5.2.5-3,0.7769,OVERLAP
5.13-1B,5.2.2-5,0.7769,OVERLAP
5.2-1,5.2.2-2,0.7769,OVERLAP
5.1-2,5.2.4-1.1,0.7769,OVERLAP
5.1-1,5.2.2-6,0.7768,OVERLAP
5.3-2,5.2.5-1,0.7768,OVERLAP
5.3-2,5.4.1-1,0.7767,OVERLAP
5.1-3,5.4.1-2,0.7767,OVERLAP
5.6-8,5.2.3-4,0.7767,OVERLAP
5.7-2,5.2.3-2.1,0.7767,OVERLAP
5.1-1,5.2.5-4.1,0.7767,OVERLAP
5.6-4A,5.2.1-3,0.7766,OVERLAP
5.1-5,5.2.1-1,0.7766,OVERLAP
5.6-2,5.2.1-4.2,0.7766,OVERLAP
5.5-6,5.2.3-1,0.7766,OVERLAP
5.3-6A,5.3.1-2.2,0.7765,OVERLAP
5.3-16,5.1.3-3,0.7765,OVERLAP
5.3-15B,5.2.4-1,0.7764,OVERLAP
5.3-15B,5.2.2-2,0.7764,OVERLAP
5.3-12,5.2.3-3,0.7764,OVERLAP
5.6-2,5.1.4-5,0.7764,OVERLAP
5.3-15B,5.2.5-1,0.7763,OVERLAP
5.5-4,5.1.3-3,0.7763,OVERLAP
5.5-6,5.4.1-1.1,0.7763,OVERLAP
5.1-2A,5.1.3-2,0.7763,OVERLAP
5.1-1,5.4.2-2,0.7763,OVERLAP
5.2-3,5.1.4-2,0.7762,OVERLAP
5.4-3,5.4.2-1,0.7762,OVERLAP
5.4-2,5.2.4-1,0.7762,OVERLAP
5.6-2,5.2.5-3,0.7762,OVERLAP
5.6-6,5.2.5-2.1,0.7762,OVERLAP
5.6-7,5.1.3-1.2,0.7762,OVERLAP
5.11-3,5.2.2-4,0.7761,OVERLAP
5.6-4A,5.2.2-5,0.7761,OVERLAP
5.11-4,5.1.2-1.1,0.7761,OVERLAP
5.5-8,5.4.1-2,0.7761,OVERLAP
5.2-1,5.2.3-4,0.7761,OVERLAP
5.7-1,5.2.2-5,0.776,OVERLAP
5.6-7,5.1.2-4,0.7759,OVERLAP
5.12-1,5.2.1-1,0.7759,OVERLAP
5.11-4,5.4.2-2,0.7759,OVERLAP
5.3-15B,5.2.5-4,0.7759,OVERLAP
5.12-3,5.1.2-5.1,0.7759,OVERLAP
5.11-2,5.2.5-1,0.7758,OVERLAP
5.6-6,5.2.5-4,0.7758,OVERLAP
5.3-13,5.1.1-1,0.7758,OVERLAP
5.9-1,5.2.1-1,0.7757,OVERLAP
5.6-7,5.1.3-4,0.7757,OVERLAP
5.4-2,5.4.2-3,0.7757,OVERLAP
5.3-15B,5.2.1-4.1,0.7757,OVERLAP
5.3-1,5.1.3-1,0.7757,OVERLAP
5.11-2,5.2.3-2,0.7757,OVERLAP
5.9-2,5.1.3-3,0.7756,OVERLAP
5.6-2,5.1.3-1.3,0.7756,OVERLAP
5.2-3,5.1.4-4,0.7756,OVERLAP
5.9-3,5.2.4-1.2,0.7756,OVERLAP
5.3-15B,5.1.3-1.2,0.7756,OVERLAP
5.11-4,5.1.2-5,0.7755,OVERLAP
5.1-2,5.2.3-1,0.7755,OVERLAP
5.1-4,5.2.4-2,0.7755,OVERLAP
5.8-1,5.2.2-5,0.7754,OVERLAP
5.3-11,5.1.2-7,0.7754,OVERLAP
5.6-7,5.2.5-4,0.7754,OVERLAP
5.5-6,5.2.3-2,0.7753,OVERLAP
5.6-2,5.2.3-4,0.7752,OVERLAP
5.6-1,5.2.5-2.1,0.7751,OVERLAP
5.3-9,5.1.2-2,0.7751,OVERLAP
5.6-9,5.1.1-2.2,0.7751,OVERLAP
5.11-3,5.2.4-1.2,0.7751,OVERLAP
5.9-1,5.5.1-1,0.7751,OVERLAP
5.6-1,5.2.1-3,0.775,OVERLAP
5.3-15A,5.1.4-1,0.775,OVERLAP
5.3-2,5.2.1-4,0.775,OVERLAP
5.9-1,5.2.3-1,0.775,OVERLAP
5.1-2,5.5.1-2,0.775,OVERLAP
5.12-1,5.2.4-1.2,0.775,OVERLAP
5.3-5,5.2.4-2.1,0.775,OVERLAP
5.1-4,5.1.2-1,0.7749,OVERLAP
5.6-9,5.2.2-4,0.7749,OVERLAP
5.6-6,5.5.1-1,0.7749,OVERLAP
5.7-2,5.2.5-2.1,0.7749,OVERLAP
5.6-8,5.1.2-1.1,0.7749,OVERLAP
5.5-6,5.2.1-3.1,0.7748,OVERLAP
5.3-15B,5.2.4-1.2,0.7748,OVERLAP
5.4-1,5.2.1-2,0.7748,OVERLAP
5.3-1,5.2.4-2.1,0.7748,OVERLAP
5.5-4,5.1.3-2,0.7748,OVERLAP
5.5-7,5.1.2-1.1,0.7747,OVERLAP
5.6-7,5.4.2-3,0.7747,OVERLAP
5.9-2,5.5.1-2,0.7747,OVERLAP
