src_id,tgt_id,gemini_embed_score,predicted_rel
5.13-1B,5.2.3-3,0.6832,COMPLEMENTARITY
5.3-2,5.2.1-4.2,0.6832,COMPLEMENTARITY
5.3-6B,5.2.3-1,0.6832,COMPLEMENTARITY
5.5-2,5.1.3-1.3,0.6832,COMPLEMENTARITY
5.3-6B,5.4.2-3,0.6832,COMPLEMENTARITY
5.7-1,5.2.2-3,0.6831,COMPLEMENTARITY
5.0-1,5.1.4-2,0.6831,COMPLEMENTARITY
5.2-3,5.1.2-6,0.6831,COMPLEMENTARITY
5.3-13,5.2.2-6,0.6831,COMPLEMENTARITY
5.2-1,5.1.2-5,0.6831,COMPLEMENTARITY
5.2-2,5.2.4-1,0.6831,COMPLEMENTARITY
5.0-1,5.1.3-1.2,0.683,COMPLEMENTARITY
5.12-3,5.2.4-1.2,0.683,COMPLEMENTARITY
5.5-8,5.2.5-4,0.6829,COMPLEMENTARITY
5.6-3,5.3.1-2.2,0.6829,COMPLEMENTARITY
5.1-1,5.1.2-3,0.6829,COMPLEMENTARITY
5.1-3,5.1.2-1.1,0.6829,COMPLEMENTARITY
5.12-1,5.2.5-4.1,0.6829,COMPLEMENTARITY
5.8-2,5.2.3-4,0.6829,COMPLEMENTARITY
5.0-1,5.4.1-1.1,0.6829,COMPLEMENTARITY
5.5-5,5.2.1-3,0.6829,COMPLEMENTARITY
5.6-5,5.2.5-4,0.6829,COMPLEMENTARITY
5.4-2,5.1.2-1.1,0.6829,COMPLEMENTARITY
5.4-1,5.2.4-1.2,0.6829,COMPLEMENTARITY
5.10-1,5.2.2-4,0.6828,COMPLEMENTARITY
5.5-1,5.2.3-2.2,0.6828,COMPLEMENTARITY
5.3-10,5.1.1-2.1,0.6828,COMPLEMENTARITY
5.3-15B,5.1.3-1,0.6828,COMPLEMENTARITY
5.3-11,5.1.3-3,0.6828,COMPLEMENTARITY
5.3-4B,5.2.4-2,0.6827,COMPLEMENTARITY
5.1-4,5.1.2-3,0.6827,COMPLEMENTARITY
5.13-1A,5.2.2-4,0.6827,COMPLEMENTARITY
5.6-2,5.2.3-2.2,0.6827,COMPLEMENTARITY
5.12-2,5.4.2-1,0.6827,COMPLEMENTARITY
5.3-6A,5.1.3-2,0.6827,COMPLEMENTARITY
5.9-1,5.2.1-4.1,0.6827,COMPLEMENTARITY
5.1-2A,5.2.1-2,0.6826,COMPLEMENTARITY
5.6-3,5.1.4-3,0.6826,COMPLEMENTARITY
5.5-7,5.2.3-2.2,0.6826,COMPLEMENTARITY
5.6-7,5.4.1-2,0.6825,COMPLEMENTARITY
5.6-1,5.4.1-2,0.6825,COMPLEMENTARITY
5.3-2,5.3.1-2,0.6824,COMPLEMENTARITY
5.3-4B,5.2.3-2.2,0.6824,COMPLEMENTARITY
5.6-7,5.1.4-1,0.6824,COMPLEMENTARITY
5.3-12,5.1.3-1.1,0.6824,COMPLEMENTARITY
5.3-7,5.3.1-1,0.6824,COMPLEMENTARITY
5.3-12,5.1.4-4,0.6823,COMPLEMENTARITY
5.3-10,5.1.3-1.2,0.6823,COMPLEMENTARITY
5.3-3,5.2.4-1,0.6822,COMPLEMENTARITY
5.3-10,5.5.1-2,0.6822,COMPLEMENTARITY
5.5-1,5.4.1-3,0.6822,COMPLEMENTARITY
5.3-13,5.1.2-7,0.6822,COMPLEMENTARITY
5.4-4,5.1.1-1.1,0.6822,COMPLEMENTARITY
5.3-11,5.2.3-1,0.6821,COMPLEMENTARITY
5.8-2,5.4.2-1,0.6821,COMPLEMENTARITY
5.3-5,5.2.3-3,0.682,COMPLEMENTARITY
5.2-1,5.1.4-4,0.682,COMPLEMENTARITY
5.4-3,5.1.3-1.1,0.682,COMPLEMENTARITY
5.12-1,5.1.2-2,0.682,COMPLEMENTARITY
5.3-16,5.1.2-4,0.682,COMPLEMENTARITY
5.3-12,5.2.4-3,0.6819,COMPLEMENTARITY
5.4-3,5.1.4-4,0.6819,COMPLEMENTARITY
5.1-4,5.1.1-2.2,0.6819,COMPLEMENTARITY
5.3-6B,5.1.1-2,0.6819,COMPLEMENTARITY
5.6-5,5.4.2-4,0.6819,COMPLEMENTARITY
5.12-3,5.2.2-3,0.6819,COMPLEMENTARITY
5.3-6B,5.1.3-1.1,0.6819,COMPLEMENTARITY
5.3-1,5.3.1-1,0.6819,COMPLEMENTARITY
5.7-1,5.2.4-2,0.6819,COMPLEMENTARITY
5.3-5,5.1.2-4,0.6818,COMPLEMENTARITY
5.1-5,5.2.2-6,0.6818,COMPLEMENTARITY
5.6-3,5.1.2-7,0.6818,COMPLEMENTARITY
5.12-2,5.1.2-7,0.6818,COMPLEMENTARITY
5.6-2,5.1.4-4,0.6818,COMPLEMENTARITY
5.12-2,5.2.4-2,0.6818,COMPLEMENTARITY
5.6-5,5.1.3-2,0.6817,COMPLEMENTARITY
5.3-3,5.2.5-2,0.6817,COMPLEMENTARITY
5.3-8,5.2.3-2.1,0.6817,COMPLEMENTARITY
5.13-1A,5.3.1-2.2,0.6817,COMPLEMENTARITY
5.5-7,5.1.3-1.2,0.6817,COMPLEMENTARITY
5.6-5,5.3.1-1,0.6817,COMPLEMENTARITY
5.6-7,5.1.1-1.1,0.6817,COMPLEMENTARITY
5.6-3,5.1.2-6,0.6816,COMPLEMENTARITY
5.3-6B,5.3.1-2.1,0.6816,COMPLEMENTARITY
5.13-1A,5.1.3-3,0.6816,COMPLEMENTARITY
5.0-1,5.1.1-2.2,0.6816,COMPLEMENTARITY
5.13-1A,5.2.2-2,0.6816,COMPLEMENTARITY
5.3-7,5.2.1-3,0.6816,COMPLEMENTARITY
5.3-4B,5.1.3-4,0.6816,COMPLEMENTARITY
5.3-4B,5.4.2-2,0.6815,COMPLEMENTARITY
5.6-5,5.1.2-3,0.6815,COMPLEMENTARITY
5.3-6A,5.5.1-2,0.6815,COMPLEMENTARITY
5.5-8,5.1.2-5.1,0.6815,COMPLEMENTARITY
5.8-2,5.1.4-2,0.6815,COMPLEMENTARITY
5.5-1,5.2.5-4,0.6814,COMPLEMENTARITY
5.13-1A,5.3.1-2.1,0.6814,COMPLEMENTARITY
5.3-3,5.3.1-2.1,0.6814,COMPLEMENTARITY
5.5-7,5.1.2-6,0.6814,COMPLEMENTARITY
5.8-2,5.1.3-1.3,0.6814,COMPLEMENTARITY
5.3-6A,5.2.1-1,0.6814,COMPLEMENTARITY
5.3-12,5.4.2-4,0.6814,COMPLEMENTARITY
5.5-1,5.1.3-1.2,0.6813,COMPLEMENTARITY
5.9-3,5.2.5-3,0.6813,COMPLEMENTARITY
5.1-3,5.2.2-5,0.6813,COMPLEMENTARITY
5.1-3,5.2.5-2,0.6813,COMPLEMENTARITY
5.13-1A,5.1.2-1,0.6813,COMPLEMENTARITY
5.6-4A,5.2.1-3.1,0.6813,COMPLEMENTARITY
5.0-1,5.4.2-4,0.6813,COMPLEMENTARITY
5.12-1,5.2.4-1,0.6813,COMPLEMENTARITY
5.12-1,5.2.1-4.1,0.6813,COMPLEMENTARITY
5.3-14,5.1.2-5,0.6812,COMPLEMENTARITY
5.3-9,5.1.2-2,0.6812,COMPLEMENTARITY
5.6-7,5.1.2-2,0.6812,COMPLEMENTARITY
5.3-7,5.2.5-4.1,0.6812,COMPLEMENTARITY
5.9-2,5.2.1-4.1,0.6812,COMPLEMENTARITY
5.4-3,5.5.1-1,0.6812,COMPLEMENTARITY
5.3-6A,5.1.1-2,0.6811,COMPLEMENTARITY
5.1-3,5.2.3-4,0.6811,COMPLEMENTARITY
5.8-2,5.2.4-3,0.6811,COMPLEMENTARITY
5.11-1,5.1.4-5,0.6811,COMPLEMENTARITY
5.4-3,5.1.2-7,0.6811,COMPLEMENTARITY
5.3-2,5.1.3-1.3,0.6811,COMPLEMENTARITY
5.3-5,5.2.5-2.1,0.681,COMPLEMENTARITY
5.3-2,5.2.2-2,0.681,COMPLEMENTARITY
5.12-1,5.1.3-1.1,0.681,COMPLEMENTARITY
5.12-1,5.2.5-3,0.681,COMPLEMENTARITY
5.12-3,5.1.3-1.3,0.681,COMPLEMENTARITY
5.5-6,5.4.1-1.1,0.681,COMPLEMENTARITY
5.0-1,5.1.4-1,0.681,COMPLEMENTARITY
5.0-1,5.3.1-2,0.681,COMPLEMENTARITY
5.6-2,5.2.2-5,0.6809,COMPLEMENTARITY
5.4-3,5.4.2-3,0.6809,COMPLEMENTARITY
5.6-4B,5.2.2-4,0.6809,COMPLEMENTARITY
5.4-2,5.2.1-3.1,0.6808,COMPLEMENTARITY
5.3-3,5.1.1-2.2,0.6808,COMPLEMENTARITY
5.3-5,5.2.5-3,0.6808,COMPLEMENTARITY
5.11-4,5.1.3-1.1,0.6808,COMPLEMENTARITY
5.3-10,5.2.5-2,0.6808,COMPLEMENTARITY
5.9-1,5.2.5-3,0.6808,COMPLEMENTARITY
5.6-7,5.2.2-2,0.6807,COMPLEMENTARITY
5.5-7,5.2.5-2,0.6807,COMPLEMENTARITY
5.6-7,5.1.2-7,0.6807,COMPLEMENTARITY
5.11-3,5.1.3-2,0.6807,COMPLEMENTARITY
5.3-8,5.3.1-2,0.6807,COMPLEMENTARITY
5.9-2,5.2.3-2.1,0.6806,COMPLEMENTARITY
5.3-12,5.2.1-3,0.6806,COMPLEMENTARITY
5.12-2,5.2.2-1,0.6806,COMPLEMENTARITY
5.3-10,5.4.2-2,0.6806,COMPLEMENTARITY
5.11-4,5.2.5-3,0.6806,COMPLEMENTARITY
5.1-3,5.1.4-4,0.6806,COMPLEMENTARITY
5.8-2,5.2.3-2.2,0.6805,COMPLEMENTARITY
5.9-2,5.2.1-4,0.6805,COMPLEMENTARITY
5.11-3,5.2.4-2,0.6804,COMPLEMENTARITY
5.7-2,5.2.2-4,0.6804,COMPLEMENTARITY
5.12-3,5.4.2-1,0.6804,COMPLEMENTARITY
5.8-2,5.2.2-5,0.6804,COMPLEMENTARITY
5.7-1,5.1.1-2,0.6804,COMPLEMENTARITY
5.3-6A,5.2.1-2,0.6804,COMPLEMENTARITY
5.1-4,5.4.2-4,0.6804,COMPLEMENTARITY
5.11-4,5.2.2-3,0.6804,COMPLEMENTARITY
5.3-1,5.1.4-5,0.6804,COMPLEMENTARITY
5.3-16,5.2.2-3,0.6803,COMPLEMENTARITY
5.3-7,5.2.3-2.2,0.6803,COMPLEMENTARITY
5.5-5,5.2.5-2,0.6803,COMPLEMENTARITY
5.1-2,5.1.2-1.1,0.6803,COMPLEMENTARITY
5.3-9,5.1.1-2.1,0.6802,COMPLEMENTARITY
5.13-1A,5.1.2-4,0.6802,COMPLEMENTARITY
5.1-1,5.3.1-2,0.6802,COMPLEMENTARITY
5.4-4,5.2.5-2,0.6802,COMPLEMENTARITY
5.1-4,5.2.3-4,0.6802,COMPLEMENTARITY
5.6-2,5.4.2-1,0.6801,COMPLEMENTARITY
5.1-2,5.1.2-5.1,0.6801,COMPLEMENTARITY
5.6-4A,5.2.3-4,0.6801,COMPLEMENTARITY
5.10-1,5.1.2-2,0.6801,COMPLEMENTARITY
5.5-3,5.2.2-4,0.6801,COMPLEMENTARITY
5.11-2,5.2.4-1,0.68,COMPLEMENTARITY
5.3-13,5.2.1-4.2,0.68,COMPLEMENTARITY
5.3-6A,5.1.2-2,0.68,COMPLEMENTARITY
5.6-7,5.2.1-1,0.68,COMPLEMENTARITY
5.3-8,5.4.2-1,0.6799,COMPLEMENTARITY
5.5-2,5.1.2-5.1,0.6799,COMPLEMENTARITY
5.10-1,5.4.2-1,0.6799,COMPLEMENTARITY
5.3-6B,5.1.2-7,0.6799,COMPLEMENTARITY
5.6-1,5.2.2-6,0.6799,COMPLEMENTARITY
5.1-1,5.2.4-2,0.6799,COMPLEMENTARITY
5.3-6B,5.2.1-4,0.6799,COMPLEMENTARITY
5.12-1,5.2.1-1,0.6799,COMPLEMENTARITY
5.11-4,5.2.5-4,0.6798,COMPLEMENTARITY
5.3-14,5.2.5-2,0.6798,COMPLEMENTARITY
5.11-1,5.2.1-1,0.6798,COMPLEMENTARITY
5.1-3,5.1.3-4,0.6797,COMPLEMENTARITY
5.3-16,5.4.2-2,0.6797,COMPLEMENTARITY
5.3-3,5.1.1-2.1,0.6797,COMPLEMENTARITY
5.3-7,5.2.4-2,0.6797,COMPLEMENTARITY
5.0-1,5.2.2-5,0.6797,COMPLEMENTARITY
5.5-8,5.2.4-3,0.6797,COMPLEMENTARITY
5.3-5,5.2.1-1,0.6796,COMPLEMENTARITY
5.1-2,5.2.3-4,0.6796,COMPLEMENTARITY
5.7-1,5.2.4-1.1,0.6795,COMPLEMENTARITY
5.0-1,5.2.1-2,0.6795,COMPLEMENTARITY
5.0-1,5.2.4-3,0.6795,COMPLEMENTARITY
5.3-6B,5.1.3-1.3,0.6795,COMPLEMENTARITY
5.3-2,5.2.3-4,0.6795,COMPLEMENTARITY
5.3-1,5.4.2-1,0.6794,COMPLEMENTARITY
5.1-1,5.1.4-1,0.6794,COMPLEMENTARITY
5.12-1,5.2.1-4,0.6794,COMPLEMENTARITY
5.4-4,5.1.3-4,0.6794,COMPLEMENTARITY
5.4-3,5.1.3-2,0.6793,COMPLEMENTARITY
5.5-7,5.1.2-5,0.6793,COMPLEMENTARITY
5.6-4A,5.3.1-2.1,0.6793,COMPLEMENTARITY
5.3-4B,5.2.2-1,0.6793,COMPLEMENTARITY
5.1-1,5.1.4-2,0.6793,COMPLEMENTARITY
5.8-1,5.5.1-2,0.6793,COMPLEMENTARITY
5.6-9,5.2.1-3.1,0.6792,COMPLEMENTARITY
5.13-1A,5.1.3-1.3,0.6792,COMPLEMENTARITY
5.4-1,5.2.5-4,0.6792,COMPLEMENTARITY
5.4-1,5.4.1-2,0.6792,COMPLEMENTARITY
5.11-2,5.1.2-6,0.6791,COMPLEMENTARITY
5.3-2,5.1.1-2.1,0.6791,COMPLEMENTARITY
5.13-1A,5.1.2-5,0.6791,COMPLEMENTARITY
5.6-4A,5.2.1-3,0.6791,COMPLEMENTARITY
5.3-4A,5.2.5-2.1,0.6791,COMPLEMENTARITY
5.9-1,5.1.3-1,0.6791,COMPLEMENTARITY
5.2-2,5.1.1-2,0.6791,COMPLEMENTARITY
5.4-3,5.4.2-1,0.6791,COMPLEMENTARITY
5.1-1,5.2.3-2.2,0.6791,COMPLEMENTARITY
5.3-13,5.4.2-1,0.6791,COMPLEMENTARITY
5.5-1,5.1.4-1,0.6791,COMPLEMENTARITY
5.5-6,5.1.2-6,0.679,COMPLEMENTARITY
5.4-3,5.1.1-1,0.679,COMPLEMENTARITY
5.5-5,5.2.5-3,0.679,COMPLEMENTARITY
5.3-12,5.1.1-2.2,0.679,COMPLEMENTARITY
5.3-2,5.1.2-5,0.679,COMPLEMENTARITY
5.3-4A,5.1.2-4,0.679,COMPLEMENTARITY
5.12-2,5.5.1-2,0.679,COMPLEMENTARITY
5.5-8,5.1.2-1.1,0.679,COMPLEMENTARITY
5.3-8,5.2.1-1,0.679,COMPLEMENTARITY
5.1-5,5.4.1-2,0.6789,COMPLEMENTARITY
5.5-1,5.2.5-2,0.6789,COMPLEMENTARITY
5.1-5,5.3.1-1,0.6789,COMPLEMENTARITY
5.3-3,5.1.2-1,0.6788,COMPLEMENTARITY
5.3-2,5.5.1-2,0.6788,COMPLEMENTARITY
5.5-6,5.2.4-1,0.6788,COMPLEMENTARITY
5.12-1,5.1.3-2,0.6788,COMPLEMENTARITY
5.11-4,5.1.1-2,0.6788,COMPLEMENTARITY
5.3-6A,5.2.3-2.1,0.6787,COMPLEMENTARITY
5.3-8,5.1.2-5.1,0.6787,COMPLEMENTARITY
5.3-15B,5.2.5-1,0.6787,COMPLEMENTARITY
5.2-1,5.4.1-3,0.6787,COMPLEMENTARITY
5.6-2,5.3.1-2,0.6787,COMPLEMENTARITY
5.3-10,5.1.4-4,0.6787,COMPLEMENTARITY
5.12-1,5.1.4-3,0.6787,COMPLEMENTARITY
5.1-4,5.2.2-2,0.6787,COMPLEMENTARITY
5.3-1,5.1.2-3,0.6787,COMPLEMENTARITY
5.3-1,5.1.2-1,0.6786,COMPLEMENTARITY
5.5-8,5.2.5-2,0.6786,COMPLEMENTARITY
5.11-4,5.2.2-1,0.6786,COMPLEMENTARITY
5.6-2,5.1.2-1.1,0.6786,COMPLEMENTARITY
5.3-14,5.1.2-5.1,0.6786,COMPLEMENTARITY
5.6-2,5.2.4-3,0.6786,COMPLEMENTARITY
5.3-10,5.2.2-3,0.6785,COMPLEMENTARITY
5.2-3,5.2.3-2.2,0.6785,COMPLEMENTARITY
5.13-1B,5.1.2-5.1,0.6785,COMPLEMENTARITY
5.3-1,5.1.4-3,0.6785,COMPLEMENTARITY
5.12-2,5.1.2-2,0.6785,COMPLEMENTARITY
5.9-1,5.4.1-1,0.6785,COMPLEMENTARITY
5.11-3,5.1.4-1,0.6785,COMPLEMENTARITY
5.3-15B,5.1.1-1,0.6784,COMPLEMENTARITY
5.2-1,5.4.2-2,0.6784,COMPLEMENTARITY
5.3-16,5.2.2-5,0.6784,COMPLEMENTARITY
5.13-1B,5.2.1-3.1,0.6784,COMPLEMENTARITY
5.3-7,5.1.1-2.1,0.6784,COMPLEMENTARITY
5.3-12,5.2.2-5,0.6784,COMPLEMENTARITY
5.6-5,5.2.4-1,0.6783,COMPLEMENTARITY
5.3-6A,5.2.2-5,0.6783,COMPLEMENTARITY
5.5-7,5.4.1-2,0.6783,COMPLEMENTARITY
5.3-5,5.1.3-1.1,0.6783,COMPLEMENTARITY
5.6-3,5.1.1-2.2,0.6783,COMPLEMENTARITY
5.11-1,5.2.1-4.1,0.6783,COMPLEMENTARITY
5.4-1,5.1.2-6,0.6782,COMPLEMENTARITY
5.3-14,5.1.2-1.1,0.6782,COMPLEMENTARITY
5.12-1,5.1.2-1,0.6782,COMPLEMENTARITY
5.0-1,5.5.1-1,0.6782,COMPLEMENTARITY
5.12-2,5.4.2-2,0.6781,COMPLEMENTARITY
5.3-15A,5.2.1-1,0.678,COMPLEMENTARITY
5.4-3,5.3.1-2.2,0.678,COMPLEMENTARITY
5.3-6B,5.1.3-3,0.678,COMPLEMENTARITY
5.6-3,5.2.2-3,0.678,COMPLEMENTARITY
5.12-1,5.1.4-5,0.678,COMPLEMENTARITY
5.6-4A,5.1.2-5,0.678,COMPLEMENTARITY
5.1-3,5.1.3-1.2,0.678,COMPLEMENTARITY
5.13-1A,5.2.3-2.1,0.6779,COMPLEMENTARITY
5.13-1A,5.2.4-1.1,0.6779,COMPLEMENTARITY
5.1-2,5.2.1-3.1,0.6779,COMPLEMENTARITY
5.12-2,5.2.5-3,0.6779,COMPLEMENTARITY
5.1-5,5.2.1-3.1,0.6779,COMPLEMENTARITY
5.6-9,5.4.2-2,0.6779,COMPLEMENTARITY
5.6-5,5.2.2-5,0.6779,COMPLEMENTARITY
5.1-4,5.2.5-3,0.6779,COMPLEMENTARITY
5.2-2,5.1.1-1,0.6779,COMPLEMENTARITY
5.3-6A,5.1.3-3,0.6779,COMPLEMENTARITY
5.6-4A,5.4.2-2,0.6779,COMPLEMENTARITY
5.13-1B,5.2.4-2.1,0.6778,COMPLEMENTARITY
5.3-3,5.4.1-3,0.6778,COMPLEMENTARITY
5.9-1,5.2.2-4,0.6778,COMPLEMENTARITY
5.3-6A,5.1.4-2,0.6778,COMPLEMENTARITY
5.12-2,5.4.2-4,0.6778,COMPLEMENTARITY
5.6-8,5.2.1-3.1,0.6778,COMPLEMENTARITY
5.12-2,5.1.4-3,0.6778,COMPLEMENTARITY
5.1-2,5.1.4-4,0.6777,COMPLEMENTARITY
5.5-6,5.3.1-3,0.6777,COMPLEMENTARITY
5.6-3,5.1.3-1.1,0.6777,COMPLEMENTARITY
5.3-6A,5.2.5-1,0.6777,COMPLEMENTARITY
5.11-3,5.2.1-1,0.6777,COMPLEMENTARITY
5.1-3,5.4.2-2,0.6777,COMPLEMENTARITY
5.6-2,5.2.1-3,0.6776,COMPLEMENTARITY
5.8-3,5.2.2-2,0.6776,COMPLEMENTARITY
5.3-6B,5.1.3-1,0.6776,COMPLEMENTARITY
5.3-14,5.2.2-1,0.6776,COMPLEMENTARITY
5.5-7,5.4.2-4,0.6776,COMPLEMENTARITY
5.9-2,5.4.2-3,0.6775,COMPLEMENTARITY
5.11-3,5.2.5-1,0.6775,COMPLEMENTARITY
5.9-3,5.2.1-1,0.6775,COMPLEMENTARITY
5.6-2,5.2.5-2,0.6775,COMPLEMENTARITY
5.9-1,5.4.2-3,0.6774,COMPLEMENTARITY
5.11-4,5.1.2-1,0.6774,COMPLEMENTARITY
5.6-4B,5.2.1-2,0.6774,COMPLEMENTARITY
5.3-10,5.2.4-3,0.6774,COMPLEMENTARITY
5.2-2,5.2.4-1.1,0.6773,COMPLEMENTARITY
5.1-4,5.1.2-5,0.6773,COMPLEMENTARITY
5.3-13,5.2.1-3.1,0.6773,COMPLEMENTARITY
5.3-12,5.1.2-1,0.6773,COMPLEMENTARITY
5.6-2,5.1.3-1.3,0.6773,COMPLEMENTARITY
5.3-11,5.1.4-5,0.6773,COMPLEMENTARITY
5.8-1,5.2.5-3,0.6773,COMPLEMENTARITY
5.5-6,5.4.1-2,0.6772,COMPLEMENTARITY
5.6-2,5.4.1-3,0.6772,COMPLEMENTARITY
5.6-8,5.3.1-2,0.6772,COMPLEMENTARITY
5.5-5,5.1.1-1.1,0.6771,COMPLEMENTARITY
5.13-1A,5.1.2-6,0.6771,COMPLEMENTARITY
5.11-3,5.2.3-4,0.6771,COMPLEMENTARITY
5.11-2,5.1.4-2,0.6771,COMPLEMENTARITY
5.3-12,5.1.2-7,0.6771,COMPLEMENTARITY
5.6-5,5.1.1-1,0.677,COMPLEMENTARITY
5.3-10,5.2.3-4,0.677,COMPLEMENTARITY
5.5-1,5.1.4-3,0.677,COMPLEMENTARITY
5.5-3,5.4.1-1,0.677,COMPLEMENTARITY
5.5-5,5.1.2-1.1,0.677,COMPLEMENTARITY
5.6-7,5.3.1-2.2,0.677,COMPLEMENTARITY
5.8-1,5.3.1-2,0.6769,COMPLEMENTARITY
5.3-15B,5.2.3-2.1,0.6769,COMPLEMENTARITY
5.11-4,5.2.5-2.1,0.6769,COMPLEMENTARITY
5.4-2,5.1.4-4,0.6769,COMPLEMENTARITY
5.10-1,5.4.1-3,0.6769,COMPLEMENTARITY
5.6-3,5.1.3-2,0.6769,COMPLEMENTARITY
5.7-2,5.4.2-2,0.6768,COMPLEMENTARITY
5.2-1,5.2.4-2.1,0.6768,COMPLEMENTARITY
5.2-3,5.2.5-2,0.6768,COMPLEMENTARITY
5.9-2,5.4.1-3,0.6768,COMPLEMENTARITY
5.3-14,5.1.2-6,0.6768,COMPLEMENTARITY
5.3-5,5.2.1-3.1,0.6768,COMPLEMENTARITY
5.6-3,5.2.5-3,0.6767,COMPLEMENTARITY
5.6-1,5.1.3-1.3,0.6767,COMPLEMENTARITY
5.3-4A,5.1.1-2,0.6767,COMPLEMENTARITY
5.3-16,5.4.1-1.1,0.6767,COMPLEMENTARITY
5.3-16,5.1.3-1.2,0.6767,COMPLEMENTARITY
5.7-1,5.1.2-5.1,0.6767,COMPLEMENTARITY
5.6-7,5.2.4-3,0.6767,COMPLEMENTARITY
5.5-2,5.1.2-1.1,0.6766,COMPLEMENTARITY
5.5-6,5.4.2-4,0.6766,COMPLEMENTARITY
5.7-1,5.2.5-3,0.6765,COMPLEMENTARITY
5.6-2,5.3.1-2.1,0.6765,COMPLEMENTARITY
5.10-1,5.2.2-1,0.6765,COMPLEMENTARITY
5.3-12,5.1.1-2.1,0.6764,COMPLEMENTARITY
5.13-1A,5.1.4-1,0.6764,COMPLEMENTARITY
5.6-8,5.2.4-3,0.6764,COMPLEMENTARITY
5.3-4A,5.4.2-3,0.6764,COMPLEMENTARITY
5.6-7,5.1.3-3,0.6764,COMPLEMENTARITY
5.6-9,5.3.1-1,0.6764,COMPLEMENTARITY
5.3-15B,5.5.1-1,0.6763,COMPLEMENTARITY
5.3-15A,5.1.2-2,0.6763,COMPLEMENTARITY
5.8-3,5.1.1-2,0.6763,COMPLEMENTARITY
5.5-3,5.2.3-2,0.6763,COMPLEMENTARITY
5.13-1A,5.1.1-2.2,0.6763,COMPLEMENTARITY
5.3-10,5.4.1-3,0.6763,COMPLEMENTARITY
5.3-6B,5.2.1-1,0.6763,COMPLEMENTARITY
5.7-1,5.1.4-4,0.6763,COMPLEMENTARITY
5.5-2,5.2.5-2,0.6763,COMPLEMENTARITY
5.0-1,5.2.4-2.1,0.6762,COMPLEMENTARITY
5.2-3,5.2.2-3,0.6762,COMPLEMENTARITY
5.9-2,5.2.2-4,0.6762,COMPLEMENTARITY
5.9-2,5.2.5-2,0.6762,COMPLEMENTARITY
5.1-5,5.2.5-4,0.6762,COMPLEMENTARITY
5.3-8,5.1.2-3,0.6762,COMPLEMENTARITY
5.3-15B,5.2.1-1,0.6761,COMPLEMENTARITY
5.3-6B,5.1.4-2,0.6761,COMPLEMENTARITY
5.5-7,5.2.4-1.1,0.6761,COMPLEMENTARITY
5.5-6,5.1.4-3,0.6761,COMPLEMENTARITY
5.11-3,5.1.3-1,0.676,COMPLEMENTARITY
5.13-1B,5.3.1-2,0.676,COMPLEMENTARITY
5.1-3,5.5.1-2,0.6759,COMPLEMENTARITY
5.3-11,5.1.2-5.1,0.6759,COMPLEMENTARITY
5.11-4,5.1.3-1.2,0.6759,COMPLEMENTARITY
5.12-1,5.1.2-4,0.6759,COMPLEMENTARITY
5.3-3,5.5.1-2,0.6758,COMPLEMENTARITY
5.3-4B,5.4.2-1,0.6758,COMPLEMENTARITY
5.13-1A,5.1.3-1.1,0.6758,COMPLEMENTARITY
5.3-6B,5.2.1-3.1,0.6758,COMPLEMENTARITY
5.0-1,5.1.2-2,0.6758,COMPLEMENTARITY
5.5-8,5.2.3-3,0.6758,COMPLEMENTARITY
5.9-2,5.4.1-1.1,0.6758,COMPLEMENTARITY
5.2-3,5.3.1-2.1,0.6757,COMPLEMENTARITY
5.3-8,5.2.1-2,0.6757,COMPLEMENTARITY
5.3-11,5.1.2-1,0.6757,COMPLEMENTARITY
5.1-1,5.2.4-1.1,0.6756,COMPLEMENTARITY
5.9-2,5.2.3-2.2,0.6756,COMPLEMENTARITY
5.3-7,5.1.3-1.2,0.6756,COMPLEMENTARITY
5.3-9,5.2.5-2.1,0.6756,COMPLEMENTARITY
5.6-7,5.2.4-1,0.6756,COMPLEMENTARITY
5.7-1,5.2.4-3,0.6756,COMPLEMENTARITY
5.8-3,5.1.3-1.1,0.6756,COMPLEMENTARITY
5.6-1,5.3.1-1,0.6755,COMPLEMENTARITY
5.11-3,5.1.2-5,0.6755,COMPLEMENTARITY
5.3-15B,5.2.3-2,0.6755,COMPLEMENTARITY
5.10-1,5.2.3-2.1,0.6755,COMPLEMENTARITY
5.3-12,5.1.2-6,0.6755,COMPLEMENTARITY
5.2-1,5.1.2-1.1,0.6754,COMPLEMENTARITY
5.3-15A,5.1.3-2,0.6754,COMPLEMENTARITY
5.1-1,5.2.5-2,0.6754,COMPLEMENTARITY
5.1-4,5.2.4-3,0.6754,COMPLEMENTARITY
5.1-5,5.3.1-2.1,0.6754,COMPLEMENTARITY
5.3-15B,5.2.5-2.1,0.6753,COMPLEMENTARITY
5.3-11,5.1.4-3,0.6753,COMPLEMENTARITY
5.3-3,5.2.5-2.1,0.6753,COMPLEMENTARITY
5.9-2,5.2.3-1,0.6752,COMPLEMENTARITY
5.3-8,5.2.1-3.1,0.6752,COMPLEMENTARITY
5.3-12,5.1.4-2,0.6751,COMPLEMENTARITY
5.10-1,5.1.2-5,0.6751,COMPLEMENTARITY
5.13-1A,5.2.5-2,0.675,COMPLEMENTARITY
5.3-9,5.4.2-3,0.675,COMPLEMENTARITY
5.3-14,5.1.1-2.2,0.6749,COMPLEMENTARITY
